card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_411;CAT: Tinc el {{c1::nas}} tapat.<br>ESP: Tengo la {{c2::nariz}} tapada.;[sound:tinc_el_nas_tapat.mp3];Tinc el nas tapat.;Tengo la nariz tapada.;nas;nom;Cos;tinc_el_nas_tapat.mp3
cat_esp_412;CAT: Obre la {{c1::boca}}.<br>ESP: Abre la {{c2::boca}}.;[sound:obre_la_boca.mp3];Obre la boca.;Abre la boca.;boca;nom;Cos;obre_la_boca.mp3
cat_esp_413;CAT: Escolta amb les {{c1::orelles}}.<br>ESP: Escucha con las {{c2::orejas}}.;[sound:escolta_amb_les_orelles.mp3];Escolta amb les orelles.;Escucha con las orejas.;orella;nom;Cos;escolta_amb_les_orelles.mp3
cat_esp_414;CAT: Em fa mal el {{c1::coll}}.<br>ESP: Me duele el {{c2::cuello}}.;[sound:em_fa_mal_el_coll.mp3];Em fa mal el coll.;Me duele el cuello.;coll;nom;Cos;em_fa_mal_el_coll.mp3
cat_esp_415;CAT: Aixeca el {{c1::braç}} dret.<br>ESP: Levanta el {{c2::brazo}} derecho.;[sound:aixeca_el_brac_dret.mp3];Aixeca el braç dret.;Levanta el brazo derecho.;braç;nom;Cos;aixeca_el_brac_dret.mp3
cat_esp_416;CAT: Tinc els {{c1::dits}} freds.<br>ESP: Tengo los {{c2::dedos}} fríos.;[sound:tinc_els_dits_freds.mp3];Tinc els dits freds.;Tengo los dedos fríos.;dit;nom;Cos;tinc_els_dits_freds.mp3
cat_esp_417;CAT: La {{c1::cama}} esquerra.<br>ESP: La {{c2::pierna}} izquierda.;[sound:la_cama_esquerra.mp3];La cama esquerra.;La pierna izquierda.;cama;nom;Cos;la_cama_esquerra.mp3
cat_esp_418;CAT: M'he fet mal a l'{{c1::esquena}}.<br>ESP: Me he hecho daño en la {{c2::espalda}}.;[sound:m_he_fet_mal_a_l_esquena.mp3];M'he fet mal a l'esquena.;Me he hecho daño en la espalda.;esquena;nom;Cos;m_he_fet_mal_a_l_esquena.mp3
cat_esp_419;CAT: Respira amb el {{c1::pit}}.<br>ESP: Respira con el {{c2::pecho}}.;[sound:respira_amb_el_pit.mp3];Respira amb el pit.;Respira con el pecho.;pit;nom;Cos;respira_amb_el_pit.mp3
cat_esp_420;CAT: Tinc mal de {{c1::panxa}}.<br>ESP: Tengo dolor de {{c2::barriga / vientre}}.;[sound:tinc_mal_de_panxa.mp3];Tinc mal de panxa.;Tengo dolor de barriga / vientre.;panxa;nom;Cos;tinc_mal_de_panxa.mp3
cat_esp_421;CAT: El {{c1::cor}} batega fort.<br>ESP: El {{c2::corazón}} late fuerte.;[sound:el_cor_batega_fort.mp3];El cor batega fort.;El corazón late fuerte.;cor;nom;Cos/Salut;el_cor_batega_fort.mp3
cat_esp_422;CAT: Donar {{c1::sang}} salva vides.<br>ESP: Donar {{c2::sangre}} salva vidas.;[sound:donar_sang_salva_vides.mp3];Donar sang salva vides.;Donar sangre salva vidas.;sang;nom;Cos/Salut;donar_sang_salva_vides.mp3
cat_esp_423;CAT: S'ha trencat un {{c1::os}}.<br>ESP: Se ha roto un {{c2::hueso}}.;[sound:s_ha_trencat_un_os.mp3];S'ha trencat un os.;Se ha roto un hueso.;os;nom;Cos;s_ha_trencat_un_os.mp3
cat_esp_424;CAT: Tinc un {{c1::múscul}} adolorit.<br>ESP: Tengo un {{c2::músculo}} dolorido.;[sound:tinc_un_muscul_adolorit.mp3];Tinc un múscul adolorit.;Tengo un músculo dolorido.;múscul;nom;Cos;tinc_un_muscul_adolorit.mp3
cat_esp_425;CAT: La {{c1::pell}} suau.<br>ESP: La {{c2::piel}} suave.;[sound:la_pell_suau.mp3];La pell suau.;La piel suave.;pell;nom;Cos;la_pell_suau.mp3
cat_esp_426;CAT: Té el {{c1::cabell}} llarg.<br>ESP: Tiene el {{c2::pelo / cabello}} largo.;[sound:te_el_cabell_llarg.mp3];Té el cabell llarg.;Tiene el pelo / cabello largo.;cabell;nom;Cos/Descripció;te_el_cabell_llarg.mp3
cat_esp_427;CAT: L'hora d'{{c1::esmorzar}}.<br>ESP: La hora de {{c2::desayunar / desayuno}}.;[sound:l_hora_d_esmorzar.mp3];L'hora d'esmorzar.;La hora de desayunar / desayuno.;esmorzar;nom/verb;Menjar/Temps;l_hora_d_esmorzar.mp3
cat_esp_428;CAT: Què hi ha per {{c1::dinar}}?<br>ESP: ¿Qué hay para {{c2::comer / almorzar}}?;[sound:que_hi_ha_per_dinar.mp3];Què hi ha per dinar?;¿Qué hay para comer / almorzar?;dinar;nom/verb;Menjar/Temps;que_hi_ha_per_dinar.mp3
cat_esp_429;CAT: Ja és hora de {{c1::sopar}}.<br>ESP: Ya es hora de {{c2::cenar}}.;[sound:ja_es_hora_de_sopar.mp3];Ja és hora de sopar.;Ya es hora de cenar.;sopar;nom/verb;Menjar/Temps;ja_es_hora_de_sopar.mp3
cat_esp_430;CAT: Una {{c1::beguda}} refrescant.<br>ESP: Una {{c2::bebida}} refrescante.;[sound:una_beguda_refrescant.mp3];Una beguda refrescant.;Una bebida refrescante.;beguda;nom;Begudes/Menjar;una_beguda_refrescant.mp3
cat_esp_431;CAT: Un got de {{c1::llet}}.<br>ESP: Un vaso de {{c2::leche}}.;[sound:un_got_de_llet.mp3];Un got de llet.;Un vaso de leche.;llet;nom;Begudes/Menjar;un_got_de_llet.mp3
cat_esp_432;CAT: Prefereixo {{c1::suc}} de taronja.<br>ESP: Prefiero {{c2::zumo / jugo}} de naranja.;[sound:prefereixo_suc_de_taronja.mp3];Prefereixo suc de taronja.;Prefiero zumo / jugo de naranja.;suc;nom;Begudes/Menjar;prefereixo_suc_de_taronja.mp3
cat_esp_433;CAT: Una copa de {{c1::vi}} negre.<br>ESP: Una copa de {{c2::vino}} tinto.;[sound:una_copa_de_vi_negre.mp3];Una copa de vi negre.;Una copa de vino tinto.;vi;nom;Begudes;una_copa_de_vi_negre.mp3
cat_esp_434;CAT: Fem una {{c1::cervesa}}?<br>ESP: ¿Tomamos una {{c2::cerveza}}?;[sound:fem_una_cervesa.mp3];Fem una cervesa?;¿Tomamos una cerveza?;cervesa;nom;Begudes;fem_una_cervesa.mp3
cat_esp_435;CAT: Un {{c1::cafè}} amb llet.<br>ESP: Un {{c2::café}} con leche.;[sound:un_cafe_amb_llet.mp3];Un cafè amb llet.;Un café con leche.;cafè;nom;Begudes;un_cafe_amb_llet.mp3
cat_esp_436;CAT: M'agrada el {{c1::te}} verd.<br>ESP: Me gusta el {{c2::té}} verde.;[sound:magrada_el_te_verd.mp3];M'agrada el te verd.;Me gusta el té verde.;te;nom;Begudes;magrada_el_te_verd.mp3
cat_esp_437;CAT: Bull l'{{c1::arròs}}.<br>ESP: Hierve el {{c2::arroz}}.;[sound:bull_l_arros.mp3];Bull l'arròs.;Hierve el arroz.;arròs;nom;Menjar;bull_l_arros.mp3
cat_esp_438;CAT: Menjarem {{c1::pasta}} avui.<br>ESP: Comeremos {{c2::pasta}} hoy.;[sound:menjarem_pasta_avui.mp3];Menjarem pasta avui.;Comeremos pasta hoy.;pasta;nom;Menjar;menjarem_pasta_avui.mp3
cat_esp_439;CAT: Prefereixo la {{c1::carn}} poc feta.<br>ESP: Prefiero la {{c2::carne}} poco hecha.;[sound:prefereixo_la_carn_poc_feta.mp3];Prefereixo la carn poc feta.;Prefiero la carne poco hecha.;carn;nom;Menjar;prefereixo_la_carn_poc_feta.mp3
cat_esp_440;CAT: El {{c1::peix}} fresc és millor.<br>ESP: El {{c2::pescado}} fresco es mejor.;[sound:el_peix_fresc_es_millor.mp3];El peix fresc és millor.;El pescado fresco es mejor.;peix;nom;Menjar;el_peix_fresc_es_millor.mp3
cat_esp_441;CAT: Cuinarem {{c1::pollastre}} al forn.<br>ESP: Cocinaremos {{c2::pollo}} al horno.;[sound:cuinarem_pollastre_al_forn.mp3];Cuinarem pollastre al forn.;Cocinaremos pollo al horno.;pollastre;nom;Menjar;cuinarem_pollastre_al_forn.mp3
cat_esp_442;CAT: Menja més {{c1::verdura}}.<br>ESP: Come más {{c2::verdura}}.;[sound:menja_mes_verdura.mp3];Menja més verdura.;Come más verdura.;verdura;nom;Menjar;menja_mes_verdura.mp3
cat_esp_443;CAT: La {{c1::fruita}} és sana.<br>ESP: La {{c2::fruta}} es sana.;[sound:la_fruita_es_sana.mp3];La fruita és sana.;La fruta es sana.;fruita;nom;Menjar;la_fruita_es_sana.mp3
cat_esp_444;CAT: Posa-hi una mica de {{c1::sucre}}.<br>ESP: Ponle un poco de {{c2::azúcar}}.;[sound:posa_hi_una_mica_de_sucre.mp3];Posa-hi una mica de sucre.;Ponle un poco de azúcar.;sucre;nom;Menjar/Ingredients;posa_hi_una_mica_de_sucre.mp3
cat_esp_445;CAT: Passa'm la {{c1::sal}}.<br>ESP: Pásame la {{c2::sal}}.;[sound:passa_m_la_sal.mp3];Passa'm la sal.;Pásame la sal.;sal;nom;Menjar/Ingredients;passa_m_la_sal.mp3
cat_esp_446;CAT: Amanit amb {{c1::oli}} i vinagre.<br>ESP: Aliñado con {{c2::aceite}} y vinagre.;[sound:amanit_amb_oli_i_vinagre.mp3];Amanit amb oli i vinagre.;Aliñado con aceite y vinagre.;oli;nom;Menjar/Ingredients;amanit_amb_oli_i_vinagre.mp3
cat_esp_447;CAT: No m'agrada el {{c1::vinagre}}.<br>ESP: No me gusta el {{c2::vinagre}}.;[sound:no_m_agrada_el_vinagre.mp3];No m'agrada el vinagre.;No me gusta el vinagre.;vinagre;nom;Menjar/Ingredients;no_m_agrada_el_vinagre.mp3
cat_esp_448;CAT: Posa els {{c1::plats}} a taula.<br>ESP: Pon los {{c2::platos}} en la mesa.;[sound:posa_els_plats_a_taula.mp3];Posa els plats a taula.;Pon los platos en la mesa.;plat;nom;Objectes/Cuina;posa_els_plats_a_taula.mp3
cat_esp_449;CAT: Un {{c1::got}} d'aigua, si us plau.<br>ESP: Un {{c2::vaso}} de agua, por favor.;[sound:un_got_d_aigua_si_us_plau.mp3];Un got d'aigua, si us plau.;Un vaso de agua, por favor.;got;nom;Objectes/Cuina;un_got_d_aigua_si_us_plau.mp3
cat_esp_450;CAT: Una {{c1::tassa}} de te.<br>ESP: Una {{c2::taza}} de té.;[sound:una_tassa_de_te.mp3];Una tassa de te.;Una taza de té.;tassa;nom;Objectes/Cuina;una_tassa_de_te.mp3
cat_esp_451;CAT: Menja amb la {{c1::forquilla}}.<br>ESP: Come con el {{c2::tenedor}}.;[sound:menja_amb_la_forquilla.mp3];Menja amb la forquilla.;Come con el tenedor.;forquilla;nom;Objectes/Cuina;menja_amb_la_forquilla.mp3
cat_esp_452;CAT: Agafa la {{c1::cullera}}.<br>ESP: Coge la {{c2::cuchara}}.;[sound:agafa_la_cullera.mp3];Agafa la cullera.;Coge la cuchara.;cullera;nom;Objectes/Cuina;agafa_la_cullera.mp3
cat_esp_453;CAT: Talla amb el {{c1::ganivet}}.<br>ESP: Corta con el {{c2::cuchillo}}.;[sound:talla_amb_el_ganivet.mp3];Talla amb el ganivet.;Corta con el cuchillo.;ganivet;nom;Objectes/Cuina;talla_amb_el_ganivet.mp3
cat_esp_454;CAT: Un {{c1::llit}} còmode.<br>ESP: Una {{c2::cama}} cómoda.;[sound:un_llit_comode.mp3];Un llit còmode.;Una cama cómoda.;llit;nom;Mobiliari;un_llit_comode.mp3
cat_esp_455;CAT: Guarda la roba a l'{{c1::armari}}.<br>ESP: Guarda la ropa en el {{c2::armario}}.;[sound:guarda_la_roba_a_l_armari.mp3];Guarda la roba a l'armari.;Guarda la ropa en el armario.;armari;nom;Mobiliari;guarda_la_roba_a_l_armari.mp3
cat_esp_456;CAT: La {{c1::paret}} és blanca.<br>ESP: La {{c2::pared}} es blanca.;[sound:la_paret_es_blanca.mp3];La paret és blanca.;La pared es blanca.;paret;nom;Construcció/Casa;la_paret_es_blanca.mp3
cat_esp_457;CAT: Mira el {{c1::sostre}}.<br>ESP: Mira el {{c2::techo}}.;[sound:mira_el_sostre.mp3];Mira el sostre.;Mira el techo.;sostre;nom;Construcció/Casa;mira_el_sostre.mp3
cat_esp_458;CAT: Viu en un {{c1::pis}} petit.<br>ESP: Vive en un {{c2::piso}} pequeño.;[sound:viu_en_un_pis_petit.mp3];Viu en un pis petit.;Vive en un piso pequeño.;pis;nom;Habitatge;viu_en_un_pis_petit.mp3
cat_esp_459;CAT: Quina {{c1::habitació}} més maca!<br>ESP: ¡Qué {{c2::habitación}} más bonita!;[sound:quina_habitacio_mes_maca.mp3];Quina habitació més maca!;¡Qué habitación más bonita!;habitació;nom;Habitatge;quina_habitacio_mes_maca.mp3
cat_esp_460;CAT: La {{c1::cuina}} està neta.<br>ESP: La {{c2::cocina}} está limpia.;[sound:la_cuina_esta_neta.mp3];La cuina està neta.;La cocina está limpia.;cuina;nom;Habitatge;la_cuina_esta_neta.mp3
cat_esp_461;CAT: El {{c1::bany}} és allà.<br>ESP: El {{c2::baño}} está allí.;[sound:el_bany_es_alla.mp3];El bany és allà.;El baño está allí.;bany;nom;Habitatge;el_bany_es_alla.mp3
cat_esp_462;CAT: Seu a la {{c1::sala}} d'estar.<br>ESP: Siéntate en la {{c2::sala}} de estar.;[sound:seu_a_la_sala_d_estar.mp3];Seu a la sala d'estar.;Siéntate en la sala de estar.;sala;nom;Habitatge;seu_a_la_sala_d_estar.mp3
cat_esp_463;CAT: Una {{c1::avinguda}} ampla.<br>ESP: Una {{c2::avenida}} ancha.;[sound:una_avinguda_ampla.mp3];Una avinguda ampla.;Una avenida ancha.;avinguda;nom;Llocs/Urbanisme;una_avinguda_ampla.mp3
cat_esp_464;CAT: El {{c1::parc}} és ple de nens.<br>ESP: El {{c2::parque}} está lleno de niños.;[sound:el_parc_es_ple_de_nens.mp3];El parc és ple de nens.;El parque está lleno de niños.;parc;nom;Llocs;el_parc_es_ple_de_nens.mp3
cat_esp_465;CAT: Un {{c1::jardí}} ben cuidat.<br>ESP: Un {{c2::jardín}} bien cuidado.;[sound:un_jardi_ben_cuidat.mp3];Un jardí ben cuidat.;Un jardín bien cuidado.;jardí;nom;Llocs/Natura;un_jardi_ben_cuidat.mp3
cat_esp_466;CAT: Aquell {{c1::arbre}} és un roure.<br>ESP: Aquel {{c2::árbol}} es un roble.;[sound:aquell_arbre_es_un_roure.mp3];Aquell arbre és un roure.;Aquel árbol es un roble.;arbre;nom;Natura;aquell_arbre_es_un_roure.mp3
cat_esp_467;CAT: Una {{c1::flor}} vermella.<br>ESP: Una {{c2::flor}} roja.;[sound:una_flor_vermella.mp3];Una flor vermella.;Una flor roja.;flor;nom;Natura;una_flor_vermella.mp3
cat_esp_468;CAT: L'{{c1::herba}} està mullada.<br>ESP: La {{c2::hierba}} está mojada.;[sound:l_herba_esta_mullada.mp3];L'herba està mullada.;La hierba está mojada.;herba;nom;Natura;l_herba_esta_mullada.mp3
cat_esp_469;CAT: El {{c1::supermercat}} tanca aviat.<br>ESP: El {{c2::supermercado}} cierra pronto.;[sound:el_supermercat_tanca_aviat.mp3];El supermercat tanca aviat.;El supermercado cierra pronto.;supermercat;nom;Llocs/Economia;el_supermercat_tanca_aviat.mp3
cat_esp_470;CAT: Un {{c1::centre comercial}}.<br>ESP: Un {{c2::centro comercial}}.;[sound:un_centre_comercial.mp3];Un centre comercial.;Un centro comercial.;centre comercial;nom;Llocs/Economia;un_centre_comercial.mp3
cat_esp_471;CAT: Aniré al {{c1::banc}} a treure diners.<br>ESP: Iré al {{c2::banco}} a sacar dinero.;[sound:anire_al_banc_a_treure_diners.mp3];Aniré al banc a treure diners.;Iré al banco a sacar dinero.;banc;nom;Llocs/Economia;anire_al_banc_a_treure_diners.mp3
cat_esp_472;CAT: L'oficina de {{c1::correus}}.<br>ESP: La oficina de {{c2::correos}}.;[sound:l_oficina_de_correus.mp3];L'oficina de correus.;La oficina de correos.;correus;nom;Llocs/Serveis;l_oficina_de_correus.mp3
cat_esp_473;CAT: Demanar un llibre a la {{c1::biblioteca}}.<br>ESP: Pedir un libro en la {{c2::biblioteca}}.;[sound:demanar_un_llibre_a_la_biblioteca.mp3];Demanar un llibre a la biblioteca.;Pedir un libro en la biblioteca.;biblioteca;nom;Llocs/Cultura;demanar_un_llibre_a_la_biblioteca.mp3
cat_esp_474;CAT: Visitar el {{c1::museu}} d'art.<br>ESP: Visitar el {{c2::museo}} de arte.;[sound:visitar_el_museu_d_art.mp3];Visitar el museu d'art.;Visitar el museo de arte.;museu;nom;Llocs/Cultura;visitar_el_museu_d_art.mp3
cat_esp_475;CAT: Anem al {{c1::cinema}} aquesta nit?<br>ESP: ¿Vamos al {{c2::cine}} esta noche?;[sound:anem_al_cinema_aquesta_nit.mp3];Anem al cinema aquesta nit?;¿Vamos al cine esta noche?;cinema;nom;Llocs/Oci;anem_al_cinema_aquesta_nit.mp3
cat_esp_476;CAT: Una obra de {{c1::teatre}}.<br>ESP: Una obra de {{c2::teatro}}.;[sound:una_obra_de_teatre.mp3];Una obra de teatre.;Una obra de teatro.;teatre;nom;Llocs/Cultura/Art;una_obra_de_teatre.mp3
cat_esp_477;CAT: La {{c1::universitat}} és lluny.<br>ESP: La {{c2::universidad}} está lejos.;[sound:la_universitat_es_lluny.mp3];La universitat és lluny.;La universidad está lejos.;universitat;nom;Llocs/Educació;la_universitat_es_lluny.mp3
cat_esp_478;CAT: L'{{c1::estació}} de tren.<br>ESP: La {{c2::estación}} de tren.;[sound:l_estacio_de_tren.mp3];L'estació de tren.;La estación de tren.;estació;nom;Llocs/Transport;l_estacio_de_tren.mp3
cat_esp_479;CAT: Agafar un vol a l'{{c1::aeroport}}.<br>ESP: Coger un vuelo en el {{c2::aeropuerto}}.;[sound:agafar_un_vol_a_l_aeroport.mp3];Agafar un vol a l'aeroport.;Coger un vuelo en el aeropuerto.;aeroport;nom;Llocs/Transport;agafar_un_vol_a_l_aeroport.mp3
cat_esp_480;CAT: El vaixell és al {{c1::port}}.<br>ESP: El barco está en el {{c2::puerto}}.;[sound:el_vaixell_es_al_port.mp3];El vaixell és al port.;El barco está en el puerto.;port;nom;Llocs/Transport;el_vaixell_es_al_port.mp3
cat_esp_481;CAT: Un {{c1::nombre}} parell.<br>ESP: Un {{c2::número}} par.;[sound:un_nombre_parell.mp3];Un nombre parell.;Un número par.;nombre;nom;Matemàtiques;un_nombre_parell.mp3
cat_esp_482;CAT: Una {{c1::classe}} interessant.<br>ESP: Una {{c2::clase}} interesante.;[sound:una_classe_interessant.mp3];Una classe interessant.;Una clase interesante.;classe;nom;Educació;una_classe_interessant.mp3
cat_esp_483;CAT: El {{c1::futur}} és incert.<br>ESP: El {{c2::futuro}} es incierto.;[sound:el_futur_es_incert.mp3];El futur és incert.;El futuro es incierto.;futur;nom;Temps/Abstracte;el_futur_es_incert.mp3
cat_esp_484;CAT: El {{c1::passat}} ja no torna.<br>ESP: El {{c2::pasado}} ya no vuelve.;[sound:el_passat_ja_no_torna.mp3];El passat ja no torna.;El pasado ya no vuelve.;passat;nom;Temps/Abstracte;el_passat_ja_no_torna.mp3
cat_esp_485;CAT: El {{c1::present}} és ara.<br>ESP: El {{c2::presente}} es ahora.;[sound:el_present_es_ara.mp3];El present és ara.;El presente es ahora.;present;nom;Temps/Abstracte;el_present_es_ara.mp3
cat_esp_486;CAT: La {{c1::força}} de voluntat.<br>ESP: La {{c2::fuerza}} de voluntad.;[sound:la_forca_de_voluntat.mp3];La força de voluntat.;La fuerza de voluntad.;força;nom;Abstracte/Qualitats;la_forca_de_voluntat.mp3
cat_esp_487;CAT: Una {{c1::dificultat}} inesperada.<br>ESP: Una {{c2::dificultad}} inesperada.;[sound:una_dificultat_inesperada.mp3];Una dificultat inesperada.;Una dificultad inesperada.;dificultat;nom;Abstracte/Situacions;una_dificultat_inesperada.mp3
cat_esp_488;CAT: L'{{c1::avantatge}} és clar.<br>ESP: La {{c2::ventaja}} es clara.;[sound:l_avantatge_es_clar.mp3];L'avantatge és clar.;La ventaja es clara.;avantatge;nom;Abstracte/Comparació;l_avantatge_es_clar.mp3
cat_esp_489;CAT: Quin {{c1::desavantatge}}!<br>ESP: ¡Qué {{c2::desventaja}}!;[sound:quin_desavantatge.mp3];Quin desavantatge!;¡Qué desventaja!;desavantatge;nom;Abstracte/Comparació;quin_desavantatge.mp3
cat_esp_490;CAT: La {{c1::possibilitat}} existeix.<br>ESP: La {{c2::posibilidad}} existe.;[sound:la_possibilitat_existeix.mp3];La possibilitat existeix.;La posibilidad existe.;possibilitat;nom;Abstracte/Modalitat;la_possibilitat_existeix.mp3
cat_esp_491;CAT: Una {{c1::necessitat}} bàsica.<br>ESP: Una {{c2::necesidad}} básica.;[sound:una_necessitat_basica.mp3];Una necessitat bàsica.;Una necesidad básica.;necessitat;nom;Abstracte/Necessitats;una_necessitat_basica.mp3
cat_esp_492;CAT: La {{c1::capacitat}} de superació.<br>ESP: La {{c2::capacidad}} de superación.;[sound:la_capacitat_de_superacio.mp3];La capacitat de superació.;La capacidad de superación.;capacitat;nom;Abstracte/Qualitats;la_capacitat_de_superacio.mp3
cat_esp_493;CAT: El {{c1::coneixement}} és poder.<br>ESP: El {{c2::conocimiento}} es poder.;[sound:el_coneixement_es_poder.mp3];El coneixement és poder.;El conocimiento es poder.;coneixement;nom;Abstracte/Ment;el_coneixement_es_poder.mp3
cat_esp_494;CAT: L'{{c1::experiència}} és un grau.<br>ESP: La {{c2::experiencia}} es un grado.;[sound:l_experiencia_es_un_grau.mp3];L'experiència és un grau.;La experiencia es un grado.;experiència;nom;Abstracte/Vida;l_experiencia_es_un_grau.mp3
cat_esp_495;CAT: El {{c1::desenvolupament}} del projecte.<br>ESP: El {{c2::desarrollo}} del proyecto.;[sound:el_desenvolupament_del_projecte.mp3];El desenvolupament del projecte.;El desarrollo del proyecto.;desenvolupament;nom;Abstracte/Procés;el_desenvolupament_del_projecte.mp3
cat_esp_496;CAT: La {{c1::investigació}} continua.<br>ESP: La {{c2::investigación}} continúa.;[sound:la_investigacio_continua.mp3];La investigació continua.;La investigación continúa.;investigació;nom;Recerca/Procés;la_investigacio_continua.mp3
cat_esp_497;CAT: Una {{c1::activitat}} divertida.<br>ESP: Una {{c2::actividad}} divertida.;[sound:una_activitat_divertida.mp3];Una activitat divertida.;Una actividad divertida.;activitat;nom;Accions/Oci;una_activitat_divertida.mp3
cat_esp_498;CAT: L'{{c1::organització}} és clau.<br>ESP: La {{c2::organización}} es clave.;[sound:l_organitzacio_es_clau.mp3];L'organització és clau.;La organización es clave.;organització;nom;Abstracte/Ordre;l_organitzacio_es_clau.mp3
cat_esp_499;CAT: La {{c1::direcció}} correcta.<br>ESP: La {{c2::dirección}} correcta.;[sound:la_direccio_correcta.mp3];La direcció correcta.;La dirección correcta.;direcció;nom;Lloc/Abstracte;la_direccio_correcta.mp3
cat_esp_500;CAT: Un {{c1::element}} important.<br>ESP: Un {{c2::elemento}} importante.;[sound:un_element_important.mp3];Un element important.;Un elemento importante.;element;nom;Parts/Abstracte;un_element_important.mp3
