card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_111;CAT: És el {{c1::segon}} pis.<br>ESP: Es el {{c2::segundo}} piso.;[sound:es_el_segon_pis.mp3];És el segon pis.;Es el segundo piso.;segon;numeral/adjectiu;Ordre/Nombre;es_el_segon_pis.mp3
cat_esp_112;CAT: Tinc una idea {{c1::diferent}}.<br>ESP: Tengo una idea {{c2::diferente}}.;[sound:tinc_una_idea_diferent.mp3];Tinc una idea diferent.;Tengo una idea diferente.;diferent;adjectiu;Descripció;tinc_una_idea_diferent.mp3
cat_esp_113;CAT: Queda {{c1::poc}} menjar.<br>ESP: Queda {{c2::poca}} comida.;[sound:queda_poc_menjar.mp3];Queda poc menjar.;Queda poca comida.;poc;quantificador/adverbi;Quantitat;queda_poc_menjar.mp3
cat_esp_114;CAT: Demà al {{c1::matí}}.<br>ESP: Mañana por la {{c2::mañana}}.;[sound:dema_al_mati.mp3];Demà al matí.;Mañana por la mañana.;matí;nom;Temps;dema_al_mati.mp3
cat_esp_115;CAT: Et vull {{c1::presentar}} algú.<br>ESP: Te quiero {{c2::presentar}} a alguien.;[sound:et_vull_presentar_algu.mp3];Et vull presentar algú.;Te quiero presentar a alguien.;presentar;verb;Accions Socials;et_vull_presentar_algu.mp3
cat_esp_116;CAT: Espera un {{c1::moment}}.<br>ESP: Espera un {{c2::momento}}.;[sound:espera_un_moment.mp3];Espera un moment.;Espera un momento.;moment;nom;Temps;espera_un_moment.mp3
cat_esp_117;CAT: És {{c1::possible}} fer-ho?<br>ESP: ¿Es {{c2::posible}} hacerlo?;[sound:es_possible_fer_ho.mp3];És possible fer-ho?;¿Es posible hacerlo?;possible;adjectiu;Modalitat/Opinió;es_possible_fer_ho.mp3
cat_esp_118;CAT: La {{c1::terra}} és humida.<br>ESP: La {{c2::tierra}} está húmeda.;[sound:la_terra_es_humida.mp3];La terra és humida.;La tierra está húmeda.;terra;nom;Natura/Llocs;la_terra_es_humida.mp3
cat_esp_119;CAT: Quan {{c1::arribaràs}}?<br>ESP: ¿Cuándo {{c2::llegarás}}?;[sound:quan_arribaras.mp3];Quan arribaràs?;¿Cuándo llegarás?;arribar;verb;Moviment/Accions;quan_arribaras.mp3
cat_esp_120;CAT: El {{c1::govern}} decideix.<br>ESP: El {{c2::gobierno}} decide.;[sound:el_govern_decideix.mp3];El govern decideix.;El gobierno decide.;govern;nom;Societat/Política;el_govern_decideix.mp3
cat_esp_121;CAT: M'agrada {{c1::mirar}} els ocells.<br>ESP: Me gusta {{c2::mirar}} los pájaros.;[sound:magrada_mirar_els_ocells.mp3];M'agrada mirar els ocells.;Me gusta mirar los pájaros.;mirar;verb;Sentits/Accions;magrada_mirar_els_ocells.mp3
cat_esp_122;CAT: Barcelona és una {{c1::ciutat}}.<br>ESP: Barcelona es una {{c2::ciudad}}.;[sound:barcelona_es_una_ciutat.mp3];Barcelona és una ciutat.;Barcelona es una ciudad.;ciutat;nom;Llocs;barcelona_es_una_ciutat.mp3
cat_esp_123;CAT: Per aquest {{c1::mitjà}}.<br>ESP: Por este {{c2::medio}}.;[sound:per_aquest_mitja.mp3];Per aquest mitjà.;Por este medio.;mitjà;nom;Comunicació/Manera;per_aquest_mitja.mp3
cat_esp_124;CAT: Tinc molta {{c1::feina}}.<br>ESP: Tengo mucho {{c2::trabajo}}.;[sound:tinc_molta_feina.mp3];Tinc molta feina.;Tengo mucho trabajo.;feina;nom;Treball/Activitat;tinc_molta_feina.mp3
cat_esp_125;CAT: Em fa mal el {{c1::cap}}.<br>ESP: Me duele la {{c2::cabeza}}.;[sound:em_fa_mal_el_cap.mp3];Em fa mal el cap.;Me duele la cabeza.;cap;nom;Cos;em_fa_mal_el_cap.mp3
cat_esp_126;CAT: Un noi {{c1::jove}}.<br>ESP: Un chico {{c2::joven}}.;[sound:un_noi_jove.mp3];Un noi jove.;Un chico joven.;jove;adjectiu;Descripció/Edat;un_noi_jove.mp3
cat_esp_127;CAT: On t'agrada {{c1::viure}}?<br>ESP: ¿Dónde te gusta {{c2::vivir}}?;[sound:on_tagrada_viure.mp3];On t'agrada viure?;¿Dónde te gusta vivir?;viure;verb;Accions Bàsiques;on_tagrada_viure.mp3
cat_esp_128;CAT: Vull {{c1::sortir}} d'aquí.<br>ESP: Quiero {{c2::salir}} de aquí.;[sound:vull_sortir_daqui.mp3];Vull sortir d'aquí.;Quiero salir de aquí.;sortir;verb;Moviment/Accions;vull_sortir_daqui.mp3
cat_esp_129;CAT: Quin és el teu {{c1::nom}}?<br>ESP: ¿Cuál es tu {{c2::nombre}}?;[sound:quin_es_el_teu_nom.mp3];Quin és el teu nom?;¿Cuál es tu nombre?;nom;nom;Identitat;quin_es_el_teu_nom.mp3
cat_esp_130;CAT: M'agrada {{c1::escriure}} cartes.<br>ESP: Me gusta {{c2::escribir}} cartas.;[sound:magrada_escriure_cartes.mp3];M'agrada escriure cartes.;Me gusta escribir cartas.;escriure;verb;Accions/Comunicació;magrada_escriure_cartes.mp3
cat_esp_131;CAT: Ha trucat {{c1::algú}}.<br>ESP: Ha llamado {{c2::alguien}}.;[sound:ha_trucat_algu.mp3];Ha trucat algú.;Ha llamado alguien.;algú;pronom indefinit;Gent;ha_trucat_algu.mp3
cat_esp_132;CAT: Un camí {{c1::llarg}}.<br>ESP: Un camino {{c2::largo}}.;[sound:un_cami_llarg.mp3];Un camí llarg.;Un camino largo.;llarg;adjectiu;Descripció/Mida;un_cami_llarg.mp3
cat_esp_133;CAT: Treballo en una {{c1::empresa}}.<br>ESP: Trabajo en una {{c2::empresa}}.;[sound:treballo_en_una_empresa.mp3];Treballo en una empresa.;Trabajo en una empresa.;empresa;nom;Treball/Economia;treballo_en_una_empresa.mp3
cat_esp_134;CAT: La {{c1::realitat}} supera la ficció.<br>ESP: La {{c2::realidad}} supera la ficción.;[sound:la_realitat_supera_la_ficcio.mp3];La realitat supera la ficció.;La realidad supera la ficción.;realitat;nom;Abstracte;la_realitat_supera_la_ficcio.mp3
cat_esp_135;CAT: Ho puc {{c1::sentir}}.<br>ESP: Lo puedo {{c2::sentir u oír}}.;[sound:ho_puc_sentir.mp3];Ho puc sentir.;Lo puedo sentir / oír.;sentir;verb;Sentits;ho_puc_sentir.mp3
cat_esp_136;CAT: Necessito {{c1::aire}} fresc.<br>ESP: Necesito {{c2::aire}} fresco.;[sound:necessito_aire_fresc.mp3];Necessito aire fresc.;Necesito aire fresco.;aire;nom;Natura;necessito_aire_fresc.mp3
cat_esp_137;CAT: Té molta {{c1::força}}.<br>ESP: Tiene mucha {{c2::fuerza}}.;[sound:te_molta_forca.mp3];Té molta força.;Tiene mucha fuerza.;força;nom;Qualitats/Abstracte;te_molta_forca.mp3
cat_esp_138;CAT: Un {{c1::estudi}} interessant.<br>ESP: Un {{c2::estudio}} interesante.;[sound:un_estudi_interessant.mp3];Un estudi interessant.;Un estudio interesante.;estudi;nom;Educació/Recerca;un_estudi_interessant.mp3
cat_esp_139;CAT: Pots {{c1::obrir}} la porta?<br>ESP: ¿Puedes {{c2::abrir}} la puerta?;[sound:pots_obrir_la_porta.mp3];Pots obrir la porta?;¿Puedes abrir la puerta?;obrir;verb;Accions;pots_obrir_la_porta.mp3
cat_esp_140;CAT: Encantat de {{c1::conèixer}}-te.<br>ESP: Encantado de {{c2::conocer}}te.;[sound:encantat_de_coneixer_te.mp3];Encantat de conèixer-te.;Encantado de conocerte.;conèixer;verb;Accions Socials;encantat_de_coneixer_te.mp3
cat_esp_141;CAT: Tinc {{c1::quatre}} germans.<br>ESP: Tengo {{c2::cuatro}} hermanos.;[sound:tinc_quatre_germans.mp3];Tinc quatre germans.;Tengo cuatro hermanos.;quatre;numeral;Nombre;tinc_quatre_germans.mp3
cat_esp_142;CAT: El gat és {{c1::dins}} la caixa.<br>ESP: El gato está {{c2::dentro}} de la caja.;[sound:el_gat_es_dins_la_caixa.mp3];El gat és dins la caixa.;El gato está dentro de la caja.;dins;adverbi/preposició;Lloc;el_gat_es_dins_la_caixa.mp3
cat_esp_143;CAT: Aquest exercici és {{c1::fàcil}}.<br>ESP: Este ejercicio es {{c2::fácil}}.;[sound:aquest_exercici_es_facil.mp3];Aquest exercici és fàcil.;Este ejercicio es fácil.;fàcil;adjectiu;Descripció;aquest_exercici_es_facil.mp3
cat_esp_144;CAT: Ho veig molt {{c1::clar}}.<br>ESP: Lo veo muy {{c2::claro}}.;[sound:ho_veig_molt_clar.mp3];Ho veig molt clar.;Lo veo muy claro.;clar;adjectiu/adverbi;Descripció/Opinió;ho_veig_molt_clar.mp3
cat_esp_145;CAT: Seu al meu {{c1::costat}}.<br>ESP: Siéntate a mi {{c2::lado}}.;[sound:seu_al_meu_costat.mp3];Seu al meu costat.;Siéntate a mi lado.;costat;nom;Lloc/Posició;seu_al_meu_costat.mp3
cat_esp_146;CAT: N'estic {{c1::segur}}.<br>ESP: Estoy {{c2::seguro}} de ello.;[sound:nestic_segur.mp3];N'estic segur.;Estoy seguro de ello.;segur;adjectiu;Opinió/Certesa;nestic_segur.mp3
cat_esp_147;CAT: El {{c1::final}} de la pel·lícula.<br>ESP: El {{c2::final}} de la película.;[sound:el_final_de_la_pel_licula.mp3];El final de la pel·lícula.;El final de la película.;final;nom;Temps/Part;el_final_de_la_pel_licula.mp3
cat_esp_148;CAT: Un {{c1::joc}} de taula.<br>ESP: Un {{c2::juego}} de mesa.;[sound:un_joc_de_taula.mp3];Un joc de taula.;Un juego de mesa.;joc;nom;Oci;un_joc_de_taula.mp3
cat_esp_149;CAT: Viu {{c1::prop}} d'aquí.<br>ESP: Vive {{c2::cerca}} de aquí.;[sound:viu_prop_daqui.mp3];Viu prop d'aquí.;Vive cerca de aquí.;prop;adverbi;Lloc;viu_prop_daqui.mp3
cat_esp_150;CAT: M'agrada el {{c1::mar}}.<br>ESP: Me gusta el {{c2::mar}}.;[sound:magrada_el_mar.mp3];M'agrada el mar.;Me gusta el mar.;mar;nom;Natura;magrada_el_mar.mp3
cat_esp_151;CAT: La {{c1::mort}} és inevitable.<br>ESP: La {{c2::muerte}} es inevitable.;[sound:la_mort_es_inevitable.mp3];La mort és inevitable.;La muerte es inevitable.;mort;nom;Vida/Abstracte;la_mort_es_inevitable.mp3
cat_esp_152;CAT: La {{c1::guerra}} és terrible.<br>ESP: La {{c2::guerra}} es terrible.;[sound:la_guerra_es_terrible.mp3];La guerra és terrible.;La guerra es terrible.;guerra;nom;Conflicte/Societat;la_guerra_es_terrible.mp3
cat_esp_153;CAT: La {{c1::causa}} del problema.<br>ESP: La {{c2::causa}} del problema.;[sound:la_causa_del_problema.mp3];La causa del problema.;La causa del problema.;causa;nom;Abstracte/Relació;la_causa_del_problema.mp3
cat_esp_154;CAT: Vaig arribar {{c1::ahir}}.<br>ESP: Llegué {{c2::ayer}}.;[sound:vaig_arribar_ahir.mp3];Vaig arribar ahir.;Llegué ayer.;ahir;adverbi;Temps;vaig_arribar_ahir.mp3
cat_esp_155;CAT: Un bon {{c1::servei}}.<br>ESP: Un buen {{c2::servicio}}.;[sound:un_bon_servei.mp3];Un bon servei.;Un buen servicio.;servei;nom;Serveis/Economia;un_bon_servei.mp3
cat_esp_156;CAT: El {{c1::centre}} de la ciutat.<br>ESP: El {{c2::centro}} de la ciudad.;[sound:el_centre_de_la_ciutat.mp3];El centre de la ciutat.;El centro de la ciudad.;centre;nom;Llocs;el_centre_de_la_ciutat.mp3
cat_esp_157;CAT: El meu {{c1::pare}} treballa.<br>ESP: Mi {{c2::padre}} trabaja.;[sound:el_meu_pare_treballa.mp3];El meu pare treballa.;Mi padre trabaja.;pare;nom;Gent/Família;el_meu_pare_treballa.mp3
cat_esp_158;CAT: La meva {{c1::mare}} cuina.<br>ESP: Mi {{c2::madre}} cocina.;[sound:la_meva_mare_cuina.mp3];La meva mare cuina.;Mi madre cocina.;mare;nom;Gent/Família;la_meva_mare_cuina.mp3
cat_esp_159;CAT: {{c1::Demà}} farà sol.<br>ESP: {{c2::Mañana}} hará sol.;[sound:dema_fara_sol.mp3];Demà farà sol.;Mañana hará sol.;demà;adverbi/nom;Temps;dema_fara_sol.mp3
cat_esp_160;CAT: Tinc {{c1::cinc}} euros.<br>ESP: Tengo {{c2::cinco}} euros.;[sound:tinc_cinc_euros.mp3];Tinc cinc euros.;Tengo cinco euros.;cinc;numeral;Nombre;tinc_cinc_euros.mp3
cat_esp_161;CAT: No puc {{c1::recordar}}.<br>ESP: No puedo {{c2::recordar}}.;[sound:no_puc_recordar.mp3];No puc recordar.;No puedo recordar.;recordar;verb;Ment/Memòria;no_puc_recordar.mp3
cat_esp_162;CAT: Quin és l'{{c1::efecte}}?<br>ESP: ¿Cuál es el {{c2::efecto}}?;[sound:quin_es_l_efecte.mp3];Quin és l'efecte?;¿Cuál es el efecto?;efecte;nom;Abstracte/Resultat;quin_es_l_efecte.mp3
cat_esp_163;CAT: Quan {{c1::acabaràs}}?<br>ESP: ¿Cuándo {{c2::acabarás}}?;[sound:quan_acabaras.mp3];Quan acabaràs?;¿Cuándo acabarás?;acabar;verb;Accions/Temps;quan_acabaras.mp3
cat_esp_164;CAT: Viatgem cap al {{c1::nord}}.<br>ESP: Viajamos hacia el {{c2::norte}}.;[sound:viatgem_cap_al_nord.mp3];Viatgem cap al nord.;Viajamos hacia el norte.;nord;nom;Direcció/Lloc;viatgem_cap_al_nord.mp3
cat_esp_165;CAT: El vent ve del {{c1::sud}}.<br>ESP: El viento viene del {{c2::sur}}.;[sound:el_vent_ve_del_sud.mp3];El vent ve del sud.;El viento viene del sur.;sud;nom;Direcció/Lloc;el_vent_ve_del_sud.mp3
cat_esp_166;CAT: El sol surt per l'{{c1::est}}.<br>ESP: El sol sale por el {{c2::este}}.;[sound:el_sol_surt_per_l_est.mp3];El sol surt per l'est.;El sol sale por el este.;est;nom;Direcció/Lloc;el_sol_surt_per_l_est.mp3
cat_esp_167;CAT: Anem cap a l'{{c1::oest}}.<br>ESP: Vamos hacia el {{c2::oeste}}.;[sound:anem_cap_a_l_oest.mp3];Anem cap a l'oest.;Vamos hacia el oeste.;oest;nom;Direcció/Lloc;anem_cap_a_l_oest.mp3
cat_esp_168;CAT: Quin {{c1::color}} prefereixes?<br>ESP: ¿Qué {{c2::color}} prefieres?;[sound:quin_color_prefereixes.mp3];Quin color prefereixes?;¿Qué color prefieres?;color;nom;Descripció/Atribut;quin_color_prefereixes.mp3
cat_esp_169;CAT: He sentit un {{c1::so}}.<br>ESP: He oído un {{c2::sonido}}.;[sound:he_sentit_un_so.mp3];He sentit un so.;He oído un sonido.;so;nom;Sentits;he_sentit_un_so.mp3
cat_esp_170;CAT: Renta't les {{c1::mans}}.<br>ESP: Lávate las {{c2::manos}}.;[sound:renta_t_les_mans.mp3];Renta't les mans.;Lávate las manos.;mà;nom;Cos;renta_t_les_mans.mp3
cat_esp_171;CAT: Em fa mal el {{c1::peu}}.<br>ESP: Me duele el {{c2::pie}}.;[sound:em_fa_mal_el_peu.mp3];Em fa mal el peu.;Me duele el pie.;peu;nom;Cos;em_fa_mal_el_peu.mp3
cat_esp_172;CAT: Cuida el teu {{c1::cos}}.<br>ESP: Cuida tu {{c2::cuerpo}}.;[sound:cuida_el_teu_cos.mp3];Cuida el teu cos.;Cuida tu cuerpo.;cos;nom;Cos;cuida_el_teu_cos.mp3
cat_esp_173;CAT: {{c1::Beure}} molta aigua.<br>ESP: {{c2::Beber}} mucha agua.;[sound:beure_molta_aigua.mp3];Beure molta aigua.;Beber mucha agua.;beure;verb;Accions Bàsiques;beure_molta_aigua.mp3
cat_esp_174;CAT: Necessito {{c1::dormir}}.<br>ESP: Necesito {{c2::dormir}}.;[sound:necessito_dormir.mp3];Necessito dormir.;Necesito dormir.;dormir;verb;Accions Bàsiques;necessito_dormir.mp3
cat_esp_175;CAT: Compte amb el {{c1::foc}}!<br>ESP: ¡Cuidado con el {{c2::fuego}}!;[sound:compte_amb_el_foc.mp3];Compte amb el foc!;¡Cuidado con el fuego!;foc;nom;Natura/Perill;compte_amb_el_foc.mp3
cat_esp_176;CAT: Avui fa molt {{c1::fred}}.<br>ESP: Hoy hace mucho {{c2::frío}}.;[sound:avui_fa_molt_fred.mp3];Avui fa molt fred.;Hoy hace mucho frío.;fred;nom/adjectiu;Temps/Sensacions;avui_fa_molt_fred.mp3
cat_esp_177;CAT: Quina {{c1::calor}} que fa!<br>ESP: ¡Qué {{c2::calor}} hace!;[sound:quina_calor_que_fa.mp3];Quina calor que fa!;¡Qué calor hace!;calor;nom;Temps/Sensacions;quina_calor_que_fa.mp3
cat_esp_178;CAT: Vull {{c1::preguntar}} una cosa.<br>ESP: Quiero {{c2::preguntar}} una cosa.;[sound:vull_preguntar_una_cosa.mp3];Vull preguntar una cosa.;Quiero preguntar una cosa.;preguntar;verb;Comunicació;vull_preguntar_una_cosa.mp3
cat_esp_179;CAT: Has de {{c1::respondre}}.<br>ESP: Tienes que {{c2::responder}}.;[sound:has_de_respondre.mp3];Has de respondre.;Tienes que responder.;respondre;verb;Comunicació;has_de_respondre.mp3
cat_esp_180;CAT: M'agrada la {{c1::música}}.<br>ESP: Me gusta la {{c2::música}}.;[sound:magrada_la_musica.mp3];M'agrada la música.;Me gusta la música.;música;nom;Art/Cultura;magrada_la_musica.mp3
cat_esp_181;CAT: Una {{c1::imatge}} bonica.<br>ESP: Una {{c2::imagen}} bonita.;[sound:una_imatge_bonica.mp3];Una imatge bonica.;Una imagen bonita.;imatge;nom;Art/Visual;una_imatge_bonica.mp3
cat_esp_182;CAT: Passa la {{c1::pàgina}}.<br>ESP: Pasa la {{c2::página}}.;[sound:passa_la_pagina.mp3];Passa la pàgina.;Pasa la página.;pàgina;nom;Llibres/Objectes;passa_la_pagina.mp3
cat_esp_183;CAT: Quin és el teu {{c1::número}}?<br>ESP: ¿Cuál es tu {{c2::número}}?;[sound:quin_es_el_teu_numero.mp3];Quin és el teu número?;¿Cuál es tu número?;número;nom;Nombre/Identificació;quin_es_el_teu_numero.mp3
cat_esp_184;CAT: És un problema {{c1::difícil}}.<br>ESP: Es un problema {{c2::difícil}}.;[sound:es_un_problema_dificil.mp3];És un problema difícil.;Es un problema difícil.;difícil;adjectiu;Descripció;es_un_problema_dificil.mp3
cat_esp_185;CAT: L'{{c1::últim}} dia.<br>ESP: El {{c2::último}} día.;[sound:l_ultim_dia.mp3];L'últim dia.;El último día.;últim;adjectiu;Ordre/Temps;l_ultim_dia.mp3
cat_esp_186;CAT: Necessito {{c1::ajuda}}.<br>ESP: Necesito {{c2::ayuda}}.;[sound:necessito_ajuda.mp3];Necessito ajuda.;Necesito ayuda.;ajuda;nom/verb;Accions/Necessitats;necessito_ajuda.mp3
cat_esp_187;CAT: Als nens els agrada {{c1::jugar}}.<br>ESP: A los niños les gusta {{c2::jugar}}.;[sound:als_nens_els_agrada_jugar.mp3];Als nens els agrada jugar.;A los niños les gusta jugar.;jugar;verb;Oci/Accions;als_nens_els_agrada_jugar.mp3
cat_esp_188;CAT: M'agrada {{c1::córrer}}.<br>ESP: Me gusta {{c2::correr}}.;[sound:magrada_correr.mp3];M'agrada córrer.;Me gusta correr.;córrer;verb;Esport/Accions;magrada_correr.mp3
cat_esp_189;CAT: Estic molt {{c1::content}}.<br>ESP: Estoy muy {{c2::contento}}.;[sound:estic_molt_content.mp3];Estic molt content.;Estoy muy contento.;content;adjectiu;Emocions;estic_molt_content.mp3
cat_esp_190;CAT: Està una mica {{c1::trist}}.<br>ESP: Está un poco {{c2::triste}}.;[sound:esta_una_mica_trist.mp3];Està una mica trist.;Está un poco triste.;trist;adjectiu;Emocions;esta_una_mica_trist.mp3
cat_esp_191;CAT: El meu {{c1::germà}} és alt.<br>ESP: Mi {{c2::hermano}} es alto.;[sound:el_meu_germa_es_alt.mp3];El meu germà és alt.;Mi hermano es alto.;germà;nom;Gent/Família;el_meu_germa_es_alt.mp3
cat_esp_192;CAT: La meva {{c1::germana}} viu aquí.<br>ESP: Mi {{c2::hermana}} vive aquí.;[sound:la_meva_germana_viu_aqui.mp3];La meva germana viu aquí.;Mi hermana vive aquí.;germana;nom;Gent/Família;la_meva_germana_viu_aqui.mp3
cat_esp_193;CAT: El {{c1::menjar}} és a taula.<br>ESP: La {{c2::comida}} está en la mesa.;[sound:el_menjar_es_a_taula.mp3];El menjar és a taula.;La comida está en la mesa.;menjar;nom;Menjar;el_menjar_es_a_taula.mp3
cat_esp_194;CAT: Un {{c1::cotxe}} ràpid.<br>ESP: Un {{c2::coche}} rápido.;[sound:un_cotxe_rapid.mp3];Un cotxe ràpid.;Un coche rápido.;cotxe;nom;Transport/Objectes;un_cotxe_rapid.mp3
cat_esp_195;CAT: Agafa el {{c1::tren}}.<br>ESP: Coge el {{c2::tren}}.;[sound:agafa_el_tren.mp3];Agafa el tren.;Coge el tren.;tren;nom;Transport;agafa_el_tren.mp3
cat_esp_196;CAT: {{c1::Comprar}} al mercat.<br>ESP: {{c2::Comprar}} en el mercado.;[sound:comprar_al_mercat.mp3];Comprar al mercat.;Comprar en el mercado.;comprar;verb;Accions/Economia;comprar_al_mercat.mp3
cat_esp_197;CAT: {{c1::Vendre}} la casa.<br>ESP: {{c2::Vender}} la casa.;[sound:vendre_la_casa.mp3];Vendre la casa.;Vender la casa.;vendre;verb;Accions/Economia;vendre_la_casa.mp3
cat_esp_198;CAT: Necessito {{c1::diners}}.<br>ESP: Necesito {{c2::dinero}}.;[sound:necessito_diners.mp3];Necessito diners.;Necesito dinero.;diners;nom;Economia;necessito_diners.mp3
cat_esp_199;CAT: Un {{c1::treball}} interessant.<br>ESP: Un {{c2::trabajo}} interesante.;[sound:un_treball_interessant.mp3];Un treball interessant.;Un trabajo interesante.;treball;nom;Treball;un_treball_interessant.mp3
cat_esp_200;CAT: El {{c1::cap}} de setmana.<br>ESP: El {{c2::fin}} de semana.;[sound:el_cap_de_setmana.mp3];El cap de setmana.;El fin de semana.;cap;nom;Temps;el_cap_de_setmana.mp3
