card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_917;CAT: Ens veiem al {{c1::migdia}}.<br>ESP: Nos vemos al {{c2::mediodía}}.;[sound:ens_veiem_al_migdia.mp3];Ens veiem al migdia.;Nos vemos al mediodía.;migdia;nom;Temps;ens_veiem_al_migdia.mp3
cat_esp_918;CAT: Va arribar a la {{c1::mitjanit}}.<br>ESP: Llegó a la {{c2::medianoche}}.;[sound:va_arribar_a_la_mitjanit.mp3];Va arribar a la mitjanit.;Llegó a la medianoche.;mitjanit;nom;Temps;va_arribar_a_la_mitjanit.mp3
cat_esp_919;CAT: Es lleva a la {{c1::matinada}}.<br>ESP: Se levanta de {{c2::madrugada}}.;[sound:es_lleva_a_la_matinada.mp3];Es lleva a la matinada.;Se levanta de madrugada.;matinada;nom;Temps;es_lleva_a_la_matinada.mp3
cat_esp_920;CAT: Hora de {{c1::despertar-se}}!<br>ESP: ¡Hora de {{c2::despertarse}}!;[sound:hora_de_despertar_se.mp3];Hora de despertar-se!;¡Hora de despertarse!;despertar-se;verb (pronominal);Accions/Rutina;hora_de_despertar_se.mp3
cat_esp_921;CAT: {{c1::Llevar-se}} d'hora.<br>ESP: {{c2::Levantarse}} temprano.;[sound:llevar_se_d_hora.mp3];Llevar-se d'hora.;Levantarse temprano.;llevar-se;verb (pronominal);Accions/Rutina;llevar_se_d_hora.mp3
cat_esp_922;CAT: Necessito {{c1::vestir-se}}.<br>ESP: Necesito {{c2::vestirme}}.;[sound:necessito_vestir_se.mp3];Necessito vestir-se.;Necesito vestirme.;vestir-se;verb (pronominal);Accions/Rutina;necessito_vestir_se.mp3
cat_esp_923;CAT: Cal {{c1::rentar-se}} les mans.<br>ESP: Hay que {{c2::lavarse}} las manos.;[sound:cal_rentar_se_les_mans.mp3];Cal rentar-se les mans.;Hay que lavarse las manos.;rentar-se;verb (pronominal);Accions/Higiene;cal_rentar_se_les_mans.mp3
cat_esp_924;CAT: Ja és hora d'{{c1::anar a dormir}}.<br>ESP: Ya es hora de {{c2::ir a dormir}}.;[sound:ja_es_hora_d_anar_a_dormir.mp3];Ja és hora d'anar a dormir.;Ya es hora de ir a dormir.;anar a dormir;locució verbal;Accions/Rutina;ja_es_hora_d_anar_a_dormir.mp3
cat_esp_925;CAT: No n'hi ha {{c1::suficient}}.<br>ESP: No hay {{c2::suficiente}}.;[sound:no_n_hi_ha_suficient.mp3];No n'hi ha suficient.;No hay suficiente.;suficient;adjectiu/adverbi;Quantitat;no_n_hi_ha_suficient.mp3
cat_esp_926;CAT: Un consum {{c1::excessiu}}.<br>ESP: Un consumo {{c2::excesivo}}.;[sound:un_consum_excessiu.mp3];Un consum excessiu.;Un consumo excesivo.;excessiu;adjectiu;Quantitat/Descripció;un_consum_excessiu.mp3
cat_esp_927;CAT: El cost {{c1::mínim}}.<br>ESP: El coste {{c2::mínimo}}.;[sound:el_cost_minim.mp3];El cost mínim.;El coste mínimo.;mínim;adjectiu;Quantitat/Descripció;el_cost_minim.mp3
cat_esp_928;CAT: La velocitat {{c1::màxima}}.<br>ESP: La velocidad {{c2::máxima}}.;[sound:la_velocitat_maxima.mp3];La velocitat màxima.;La velocidad máxima.;màxim;adjectiu;Quantitat/Descripció;la_velocitat_maxima.mp3
cat_esp_929;CAT: Un nivell {{c1::mitjà}}.<br>ESP: Un nivel {{c2::medio}}.;[sound:un_nivell_mitja.mp3];Un nivell mitjà.;Un nivel medio.;mitjà;adjectiu;Quantitat/Descripció;un_nivell_mitja.mp3
cat_esp_930;CAT: El carrer {{c1::principal}}.<br>ESP: La calle {{c2::principal}}.;[sound:el_carrer_principal.mp3];El carrer principal.;La calle principal.;principal;adjectiu;Importància/Descripció;el_carrer_principal.mp3
cat_esp_931;CAT: Un efecte {{c1::secundari}}.<br>ESP: Un efecto {{c2::secundario}}.;[sound:un_efecte_secundari.mp3];Un efecte secundari.;Un efecto secundario.;secundari;adjectiu;Importància/Descripció;un_efecte_secundari.mp3
cat_esp_932;CAT: El pati {{c1::interior}}.<br>ESP: El patio {{c2::interior}}.;[sound:el_pati_interior.mp3];El pati interior.;El patio interior.;interior;adjectiu;Lloc/Posició;el_pati_interior.mp3
cat_esp_933;CAT: La paret {{c1::exterior}}.<br>ESP: La pared {{c2::exterior}}.;[sound:la_paret_exterior.mp3];La paret exterior.;La pared exterior.;exterior;adjectiu;Lloc/Posició;la_paret_exterior.mp3
cat_esp_934;CAT: La part {{c1::superior}}.<br>ESP: La parte {{c2::superior}}.;[sound:la_part_superior.mp3];La part superior.;La parte superior.;superior;adjectiu;Lloc/Posició;la_part_superior.mp3
cat_esp_935;CAT: La planta {{c1::inferior}}.<br>ESP: La planta {{c2::inferior}}.;[sound:la_planta_inferior.mp3];La planta inferior.;La planta inferior.;inferior;adjectiu;Lloc/Posició;la_planta_inferior.mp3
cat_esp_936;CAT: El dia {{c1::anterior}}.<br>ESP: El día {{c2::anterior}}.;[sound:el_dia_anterior.mp3];El dia anterior.;El día anterior.;anterior;adjectiu;Temps/Ordre;el_dia_anterior.mp3
cat_esp_937;CAT: La setmana {{c1::posterior}}.<br>ESP: La semana {{c2::posterior}}.;[sound:la_setmana_posterior.mp3];La setmana posterior.;La semana posterior.;posterior;adjectiu;Temps/Ordre;la_setmana_posterior.mp3
cat_esp_938;CAT: La situació {{c1::actual}}.<br>ESP: La situación {{c2::actual}}.;[sound:la_situacio_actual.mp3];La situació actual.;La situación actual.;actual;adjectiu;Temps;la_situacio_actual.mp3
cat_esp_939;CAT: Un edifici {{c1::antic}}.<br>ESP: Un edificio {{c2::antiguo}}.;[sound:un_edifici_antic.mp3];Un edifici antic.;Un edificio antiguo.;antic;adjectiu;Temps/Descripció;un_edifici_antic.mp3
cat_esp_940;CAT: Art {{c1::modern}}.<br>ESP: Arte {{c2::moderno}}.;[sound:art_modern.mp3];Art modern.;Arte moderno.;modern;adjectiu;Temps/Descripció;art_modern.mp3
cat_esp_941;CAT: Música {{c1::clàssica}}.<br>ESP: Música {{c2::clásica}}.;[sound:musica_classica.mp3];Música clàssica.;Música clásica.;clàssic;adjectiu;Descripció/Estil;musica_classica.mp3
cat_esp_942;CAT: Una cançó {{c1::popular}}.<br>ESP: Una canción {{c2::popular}}.;[sound:una_canco_popular.mp3];Una cançó popular.;Una canción popular.;popular;adjectiu;Descripció/Societat;una_canco_popular.mp3
cat_esp_943;CAT: És un document {{c1::oficial}}.<br>ESP: Es un documento {{c2::oficial}}.;[sound:es_un_document_oficial.mp3];És un document oficial.;Es un documento oficial.;oficial;adjectiu;Descripció/Societat;es_un_document_oficial.mp3
cat_esp_944;CAT: Una escola {{c1::privada}}.<br>ESP: Una escuela {{c2::privada}}.;[sound:una_escola_privada.mp3];Una escola privada.;Una escuela privada.;privat;adjectiu;Descripció/Societat;una_escola_privada.mp3
cat_esp_945;CAT: Transport {{c1::públic}}.<br>ESP: Transporte {{c2::público}}.;[sound:transport_public.mp3];Transport públic.;Transporte público.;públic;adjectiu;Descripció/Societat;transport_public.mp3
cat_esp_946;CAT: Una barra de {{c1::ferro}}.<br>ESP: Una barra de {{c2::hierro}}.;[sound:una_barra_de_ferro.mp3];Una barra de ferro.;Una barra de hierro.;ferro;nom;Materials;una_barra_de_ferro.mp3
cat_esp_947;CAT: Vigues d'{{c1::acer}}.<br>ESP: Vigas de {{c2::acero}}.;[sound:vigues_d_acer.mp3];Vigues d'acer.;Vigas de acero.;acer;nom;Materials;vigues_d_acer.mp3
cat_esp_948;CAT: Cables de {{c1::coure}}.<br>ESP: Cables de {{c2::cobre}}.;[sound:cables_de_coure.mp3];Cables de coure.;Cables de cobre.;coure;nom;Materials;cables_de_coure.mp3
cat_esp_949;CAT: Un anell d'{{c1::or}}.<br>ESP: Un anillo de {{c2::oro}}.;[sound:un_anell_d_or.mp3];Un anell d'or.;Un anillo de oro.;or;nom;Materials;un_anell_d_or.mp3
cat_esp_950;CAT: Coberts de {{c1::plata}}.<br>ESP: Cubiertos de {{c2::plata}}.;[sound:coberts_de_plata.mp3];Coberts de plata.;Cubiertos de plata.;plata;nom;Materials;coberts_de_plata.mp3
cat_esp_951;CAT: Una figura de {{c1::marbre}}.<br>ESP: Una figura de {{c2::mármol}}.;[sound:una_figura_de_marbre.mp3];Una figura de marbre.;Una figura de mármol.;marbre;nom;Materials;una_figura_de_marbre.mp3
cat_esp_952;CAT: Reciclar el {{c1::cartró}}.<br>ESP: Reciclar el {{c2::cartón}}.;[sound:reciclar_el_cartro.mp3];Reciclar el cartró.;Reciclar el cartón.;cartró;nom;Materials;reciclar_el_cartro.mp3
cat_esp_953;CAT: Una {{c1::tela}} suau.<br>ESP: Una {{c2::tela}} suave.;[sound:una_tela_suau.mp3];Una tela suau.;Una tela suave.;tela;nom;Materials;una_tela_suau.mp3
cat_esp_954;CAT: Samarreta de {{c1::cotó}}.<br>ESP: Camiseta de {{c2::algodón}}.;[sound:samarreta_de_coto.mp3];Samarreta de cotó.;Camiseta de algodón.;cotó;nom;Materials;samarreta_de_coto.mp3
cat_esp_955;CAT: Un jersei de {{c1::llana}}.<br>ESP: Un jersey de {{c2::lana}}.;[sound:un_jersei_de_llana.mp3];Un jersei de llana.;Un jersey de lana.;llana;nom;Materials;un_jersei_de_llana.mp3
cat_esp_956;CAT: Un mocador de {{c1::seda}}.<br>ESP: Un pañuelo de {{c2::seda}}.;[sound:un_mocador_de_seda.mp3];Un mocador de seda.;Un pañuelo de seda.;seda;nom;Materials;un_mocador_de_seda.mp3
cat_esp_957;CAT: Avui hi ha {{c1::boira}}.<br>ESP: Hoy hay {{c2::niebla}}.;[sound:avui_hi_ha_boira.mp3];Avui hi ha boira.;Hoy hay niebla.;boira;nom;Temps atmosfèric;avui_hi_ha_boira.mp3
cat_esp_958;CAT: El {{c1::gebre}} del matí.<br>ESP: La {{c2::escarcha}} de la mañana.;[sound:el_gebre_del_mati.mp3];El gebre del matí.;La escarcha de la mañana.;gebre;nom;Temps atmosfèric;el_gebre_del_mati.mp3
cat_esp_959;CAT: La {{c1::rosada}} sobre l'herba.<br>ESP: El {{c2::rocío}} sobre la hierba.;[sound:la_rosada_sobre_l_herba.mp3];La rosada sobre l'herba.;El rocío sobre la hierba.;rosada;nom;Temps atmosfèric;la_rosada_sobre_l_herba.mp3
cat_esp_960;CAT: Va caure un {{c1::xàfec}}.<br>ESP: Cayó un {{c2::chaparrón / aguacero}}.;[sound:va_caure_un_xafec.mp3];Va caure un xàfec.;Cayó un chaparrón / aguacero.;xàfec;nom;Temps atmosfèric;va_caure_un_xafec.mp3
cat_esp_961;CAT: Alerta per {{c1::huracà}}.<br>ESP: Alerta por {{c2::huracán}}.;[sound:alerta_per_huraca.mp3];Alerta per huracà.;Alerta por huracán.;huracà;nom;Temps atmosfèric;alerta_per_huraca.mp3
cat_esp_962;CAT: Una {{c1::reunió}} de treball.<br>ESP: Una {{c2::reunión}} de trabajo.;[sound:una_reunio_de_treball.mp3];Una reunió de treball.;Una reunión de trabajo.;reunió;nom;Esdeveniments/Treball;una_reunio_de_treball.mp3
cat_esp_963;CAT: Anar a una {{c1::conferència}}.<br>ESP: Ir a una {{c2::conferencia}}.;[sound:anar_a_una_conferencia.mp3];Anar a una conferència.;Ir a una conferencia.;conferència;nom;Esdeveniments/Comunic;anar_a_una_conferencia.mp3
cat_esp_964;CAT: Un {{c1::debat}} interessant.<br>ESP: Un {{c2::debate}} interesante.;[sound:un_debat_interessant.mp3];Un debat interessant.;Un debate interesante.;debat;nom;Comunicació;un_debat_interessant.mp3
cat_esp_965;CAT: Una {{c1::discussió}} acalorada.<br>ESP: Una {{c2::discusión}} acalorada.;[sound:una_discussio_acalorada.mp3];Una discussió acalorada.;Una discusión acalorada.;discussió;nom;Comunicació/Conflicte;una_discussio_acalorada.mp3
cat_esp_966;CAT: Arribar a un {{c1::acord}}.<br>ESP: Llegar a un {{c2::acuerdo}}.;[sound:arribar_a_un_acord.mp3];Arribar a un acord.;Llegar a un acuerdo.;acord;nom;Decisions/Resultats;arribar_a_un_acord.mp3
cat_esp_967;CAT: Un clar {{c1::desacord}}.<br>ESP: Un claro {{c2::desacuerdo}}.;[sound:un_clar_desacord.mp3];Un clar desacord.;Un claro desacuerdo.;desacord;nom;Decisions/Resultats;un_clar_desacord.mp3
cat_esp_968;CAT: Signar el {{c1::contracte}}.<br>ESP: Firmar el {{c2::contrato}}.;[sound:signar_el_contracte.mp3];Signar el contracte.;Firmar el contrato.;contracte;nom;Documents/Economia;signar_el_contracte.mp3
cat_esp_969;CAT: Complir la {{c1::normativa}}.<br>ESP: Cumplir la {{c2::normativa}}.;[sound:complir_la_normativa.mp3];Complir la normativa.;Cumplir la normativa.;normativa;nom;Normes/Societat;complir_la_normativa.mp3
cat_esp_970;CAT: El {{c1::reglament}} intern.<br>ESP: El {{c2::reglamento}} interno.;[sound:el_reglament_intern.mp3];El reglament intern.;El reglamento interno.;reglament;nom;Normes/Societat;el_reglament_intern.mp3
cat_esp_971;CAT: Una {{c1::mesura}} de seguretat.<br>ESP: Una {{c2::medida}} de seguridad.;[sound:una_mesura_de_seguretat.mp3];Una mesura de seguretat.;Una medida de seguridad.;mesura;nom;Accions/Normes;una_mesura_de_seguretat.mp3
cat_esp_972;CAT: El {{c1::nivell}} de vida.<br>ESP: El {{c2::nivel}} de vida.;[sound:el_nivell_de_vida.mp3];El nivell de vida.;El nivel de vida.;nivell;nom;Societat/Economia;el_nivell_de_vida.mp3
cat_esp_973;CAT: La {{c1::població}} mundial.<br>ESP: La {{c2::población}} mundial.;[sound:la_poblacio_mundial.mp3];La població mundial.;La población mundial.;població;nom;Societat/Geografia;la_poblacio_mundial.mp3
cat_esp_974;CAT: La {{c1::producció}} industrial.<br>ESP: La {{c2::producción}} industrial.;[sound:la_produccio_industrial.mp3];La producció industrial.;La producción industrial.;producció;nom;Economia;la_produccio_industrial.mp3
cat_esp_975;CAT: El {{c1::consum}} d'energia.<br>ESP: El {{c2::consumo}} de energía.;[sound:el_consum_d_energia.mp3];El consum d'energia.;El consumo de energía.;consum;nom;Economia;el_consum_d_energia.mp3
cat_esp_976;CAT: El {{c1::comerç}} internacional.<br>ESP: El {{c2::comercio}} internacional.;[sound:el_comerc_internacional.mp3];El comerç internacional.;El comercio internacional.;comerç;nom;Economia;el_comerc_internacional.mp3
cat_esp_977;CAT: La {{c1::indústria}} tèxtil.<br>ESP: La {{c2::industria}} textil.;[sound:la_industria_textil.mp3];La indústria tèxtil.;La industria textil.;indústria;nom;Economia;la_industria_textil.mp3
cat_esp_978;CAT: L'{{c1::agricultura}} ecològica.<br>ESP: La {{c2::agricultura}} ecológica.;[sound:l_agricultura_ecologica.mp3];L'agricultura ecològica.;La agricultura ecológica.;agricultura;nom;Economia/Rural;l_agricultura_ecologica.mp3
cat_esp_979;CAT: La {{c1::pesca}} sostenible.<br>ESP: La {{c2::pesca}} sostenible.;[sound:la_pesca_sostenible.mp3];La pesca sostenible.;La pesca sostenible.;pesca;nom;Economia/Natura;la_pesca_sostenible.mp3
cat_esp_980;CAT: El {{c1::turisme}} rural.<br>ESP: El {{c2::turismo}} rural.;[sound:el_turisme_rural.mp3];El turisme rural.;El turismo rural.;turisme;nom;Economia/Viatges;el_turisme_rural.mp3
cat_esp_981;CAT: El {{c1::transport}} públic.<br>ESP: El {{c2::transporte}} público.;[sound:el_transport_public.mp3];El transport públic.;El transporte público.;transport;nom;Transport;el_transport_public.mp3
cat_esp_982;CAT: La {{c1::comunicació}} és clau.<br>ESP: La {{c2::comunicación}} es clave.;[sound:la_comunicacio_es_clau.mp3];La comunicació és clau.;La comunicación es clave.;comunicació;nom;Comunicació/Abstracte;la_comunicacio_es_clau.mp3
cat_esp_983;CAT: La {{c1::construcció}} del pont.<br>ESP: La {{c2::construcción}} del puente.;[sound:la_construccio_del_pont.mp3];La construcció del pont.;La construcción del puente.;construcció;nom;Accions/Construcció;la_construccio_del_pont.mp3
cat_esp_984;CAT: La {{c1::destrucció}} de la ciutat.<br>ESP: La {{c2::destrucción}} de la ciudad.;[sound:la_destruccio_de_la_ciutat.mp3];La destrucció de la ciutat.;La destrucción de la ciudad.;destrucció;nom;Accions/Resultats;la_destruccio_de_la_ciutat.mp3
cat_esp_985;CAT: La {{c1::creació}} d'una empresa.<br>ESP: La {{c2::creación}} de una empresa.;[sound:la_creacio_d_una_empresa.mp3];La creació d'una empresa.;La creación de una empresa.;creació;nom;Accions/Abstracte;la_creacio_d_una_empresa.mp3
cat_esp_986;CAT: La {{c1::distribució}} del producte.<br>ESP: La {{c2::distribución}} del producto.;[sound:la_distribucio_del_producte.mp3];La distribució del producte.;La distribución del producto.;distribució;nom;Economia/Logística;la_distribucio_del_producte.mp3
cat_esp_987;CAT: L'{{c1::administració}} pública.<br>ESP: La {{c2::administración}} pública.;[sound:l_administracio_publica.mp3];L'administració pública.;La administración pública.;administració;nom;Societat/Gestió;l_administracio_publica.mp3
cat_esp_988;CAT: La {{c1::gestió}} del projecte.<br>ESP: La {{c2::gestión}} del proyecto.;[sound:la_gestio_del_projecte.mp3];La gestió del projecte.;La gestión del proyecto.;gestió;nom;Treball/Gestió;la_gestio_del_projecte.mp3
cat_esp_989;CAT: La {{c1::direcció}} de l'empresa.<br>ESP: La {{c2::dirección}} de la empresa.;[sound:la_direccio_de_l_empresa.mp3];La direcció de l'empresa.;La dirección de la empresa.;direcció;nom;Treball/Gestió;la_direccio_de_l_empresa.mp3
cat_esp_990;CAT: El {{c1::control}} de qualitat.<br>ESP: El {{c2::control}} de calidad.;[sound:el_control_de_qualitat.mp3];El control de qualitat.;El control de calidad.;control;nom;Gestió/Qualitat;el_control_de_qualitat.mp3
cat_esp_991;CAT: La {{c1::planificació}} del viatge.<br>ESP: La {{c2::planificación}} del viaje.;[sound:la_planificacio_del_viatge.mp3];La planificació del viatge.;La planificación del viaje.;planificació;nom;Gestió/Viatges;la_planificacio_del_viatge.mp3
cat_esp_992;CAT: L'{{c1::avaluació}} final.<br>ESP: La {{c2::evaluación}} final.;[sound:l_avaluacio_final.mp3];L'avaluació final.;La evaluación final.;avaluació;nom;Educació/Resultats;l_avaluacio_final.mp3
cat_esp_993;CAT: Una {{c1::millora}} contínua.<br>ESP: Una {{c2::mejora}} continua.;[sound:una_millora_continua.mp3];Una millora contínua.;Una mejora continua.;millora;nom;Procés/Resultats;una_millora_continua.mp3
cat_esp_994;CAT: El {{c1::desenvolupament}} sostenible.<br>ESP: El {{c2::desarrollo}} sostenible.;[sound:el_desenvolupament_sostenible.mp3];El desenvolupament sostenible.;El desarrollo sostenible.;desenvolupament;nom;Societat/Procés;el_desenvolupament_sostenible.mp3
cat_esp_995;CAT: La {{c1::conservació}} de la natura.<br>ESP: La {{c2::conservación}} de la naturaleza.;[sound:la_conservacio_de_la_natura.mp3];La conservació de la natura.;La conservación de la naturaleza.;conservació;nom;Natura/Accions;la_conservacio_de_la_natura.mp3
cat_esp_996;CAT: La {{c1::protecció}} del medi ambient.<br>ESP: La {{c2::protección}} del medio ambiente.;[sound:la_proteccio_del_medi_ambient.mp3];La protecció del medi ambient.;La protección del medio ambiente.;protecció;nom;Natura/Accions;la_proteccio_del_medi_ambient.mp3
cat_esp_997;CAT: La {{c1::contaminació}} de l'aire.<br>ESP: La {{c2::contaminación}} del aire.;[sound:la_contaminacio_de_l_aire.mp3];La contaminació de l'aire.;La contaminación del aire.;contaminació;nom;Natura/Problemes;la_contaminacio_de_l_aire.mp3
cat_esp_998;CAT: El {{c1::reciclatge}} de residus.<br>ESP: El {{c2::reciclaje}} de residuos.;[sound:el_reciclatge_de_residus.mp3];El reciclatge de residus.;El reciclaje de residuos.;reciclatge;nom;Accions/Medi Ambient;el_reciclatge_de_residus.mp3
cat_esp_999;CAT: L'{{c1::escalfament}} global.<br>ESP: El {{c2::calentamiento}} global.;[sound:l_escalfament_global.mp3];L'escalfament global.;El calentamiento global.;escalfament;nom;Natura/Problemes;l_escalfament_global.mp3
cat_esp_1000;CAT: El {{c1::canvi climàtic}}.<br>ESP: El {{c2::cambio climático}}.;[sound:el_canvi_climatic.mp3];El canvi climàtic.;El cambio climático.;canvi climàtic;nom (compost);Natura/Problemes;el_canvi_climatic.mp3
cat_esp_1001;CAT: L'{{c1::energia}} renovable.<br>ESP: La {{c2::energía}} renovable.;[sound:l_energia_renovable.mp3];L'energia renovable.;La energía renovable.;energia;nom;Energia/Medi Ambient;l_energia_renovable.mp3
cat_esp_1002;CAT: Un {{c1::invent}} revolucionari.<br>ESP: Un {{c2::invento}} revolucionario.;[sound:un_invent_revolucionari.mp3];Un invent revolucionari.;Un invento revolucionario.;invent;nom;Ciència/Tecnologia;un_invent_revolucionari.mp3
cat_esp_1003;CAT: Un {{c1::descobriment}} científic.<br>ESP: Un {{c2::descubrimiento}} científico.;[sound:un_descobriment_cientific.mp3];Un descobriment científic.;Un descubrimiento científico.;descobriment;nom;Ciència;un_descobriment_cientific.mp3
cat_esp_1004;CAT: Una {{c1::teoria}} complexa.<br>ESP: Una {{c2::teoría}} compleja.;[sound:una_teoria_complexa.mp3];Una teoria complexa.;Una teoría compleja.;teoria;nom;Ciència/Abstracte;una_teoria_complexa.mp3
cat_esp_1005;CAT: La {{c1::pràctica}} fa el mestre.<br>ESP: La {{c2::práctica}} hace al maestro.;[sound:la_practica_fa_el_mestre.mp3];La pràctica fa el mestre.;La práctica hace al maestro.;pràctica;nom;Accions/Aprenentatge;la_practica_fa_el_mestre.mp3
cat_esp_1006;CAT: El {{c1::mètode}} científic.<br>ESP: El {{c2::método}} científico.;[sound:el_metode_cientific.mp3];El mètode científic.;El método científico.;mètode;nom;Ciència/Procés;el_metode_cientific.mp3
cat_esp_1007;CAT: L'{{c1::anàlisi}} de dades.<br>ESP: El {{c2::análisis}} de datos.;[sound:l_analisi_de_dades.mp3];L'anàlisi de dades.;El análisis de datos.;anàlisi;nom;Ciència/Procés;l_analisi_de_dades.mp3
cat_esp_1008;CAT: Una {{c1::hipòtesi}} inicial.<br>ESP: Una {{c2::hipótesis}} inicial.;[sound:una_hipotesi_inicial.mp3];Una hipòtesi inicial.;Una hipótesis inicial.;hipòtesi;nom;Ciència/Procés;una_hipotesi_inicial.mp3
cat_esp_1009;CAT: La {{c1::conclusió}} de l'estudi.<br>ESP: La {{c2::conclusión}} del estudio.;[sound:la_conclusio_de_l_estudi.mp3];La conclusió de l'estudi.;La conclusión del estudio.;conclusió;nom;Resultats/Comunicació;la_conclusio_de_l_estudi.mp3
cat_esp_1010;CAT: L'{{c1::argument}} principal.<br>ESP: El {{c2::argumento}} principal.;[sound:l_argument_principal.mp3];L'argument principal.;El argumento principal.;argument;nom;Comunicació/Lògica;l_argument_principal.mp3
cat_esp_1011;CAT: Una {{c1::prova}} evident.<br>ESP: Una {{c2::prueba}} evidente.;[sound:una_prova_evident.mp3];Una prova evident.;Una prueba evidente.;prova;nom;Evidència/Accions;una_prova_evident.mp3
cat_esp_1012;CAT: L'{{c1::evidència}} científica.<br>ESP: La {{c2::evidencia}} científica.;[sound:l_evidencia_cientifica.mp3];L'evidència científica.;La evidencia científica.;evidència;nom;Evidència/Ciència;l_evidencia_cientifica.mp3
