card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_1068;CAT: Contractar un {{c1::advocat}}.<br>ESP: Contratar un {{c2::abogado}}.;[sound:contractar_un_advocat.mp3];Contractar un advocat.;Contratar un abogado.;advocat;nom;Justícia/Professions;contractar_un_advocat.mp3
cat_esp_1069;CAT: L'{{c1::acusat}} nega els fets.<br>ESP: El {{c2::acusado}} niega los hechos.;[sound:l_acusat_nega_els_fets.mp3];L'acusat nega els fets.;El acusado niega los hechos.;acusat;nom;Justícia/Rols;l_acusat_nega_els_fets.mp3
cat_esp_1070;CAT: Un {{c1::testimoni}} clau.<br>ESP: Un {{c2::testigo}} clave.;[sound:un_testimoni_clau.mp3];Un testimoni clau.;Un testigo clave.;testimoni;nom;Justícia/Rols;un_testimoni_clau.mp3
cat_esp_1071;CAT: Comet un {{c1::delicte}}.<br>ESP: Cometer un {{c2::delito}}.;[sound:cometre_un_delicte.mp3];Comet un delicte.;Cometer un delito.;delicte;nom;Justícia;cometre_un_delicte.mp3
cat_esp_1072;CAT: Un {{c1::crim}} horrible.<br>ESP: Un {{c2::crimen}} horrible.;[sound:un_crim_horrible.mp3];Un crim horrible.;Un crimen horrible.;crim;nom;Justícia;un_crim_horrible.mp3
cat_esp_1073;CAT: Anar a la {{c1::presó}}.<br>ESP: Ir a la {{c2::cárcel / prisión}}.;[sound:anar_a_la_preso.mp3];Anar a la presó.;Ir a la cárcel / prisión.;presó;nom;Justícia/Llocs;anar_a_la_preso.mp3
cat_esp_1074;CAT: Pagar l'{{c1::impost}} de la renda.<br>ESP: Pagar el {{c2::impuesto}} de la renta.;[sound:pagar_l_impost_de_la_renda.mp3];Pagar l'impost de la renda.;Pagar el impuesto de la renta.;impost;nom;Economia/Societat;pagar_l_impost_de_la_renda.mp3
cat_esp_1075;CAT: Una {{c1::taxa}} municipal.<br>ESP: Una {{c2::tasa}} municipal.;[sound:una_taxa_municipal.mp3];Una taxa municipal.;Una tasa municipal.;taxa;nom;Economia/Societat;una_taxa_municipal.mp3
cat_esp_1076;CAT: El {{c1::pressupost}} anual.<br>ESP: El {{c2::presupuesto}} anual.;[sound:el_pressupost_anual.mp3];El pressupost anual.;El presupuesto anual.;pressupost;nom;Economia;el_pressupost_anual.mp3
cat_esp_1077;CAT: Tenir un {{c1::deute}} pendent.<br>ESP: Tener una {{c2::deuda}} pendiente.;[sound:tenir_un_deute_pendent.mp3];Tenir un deute pendent.;Tener una deuda pendiente.;deute;nom;Economia;tenir_un_deute_pendent.mp3
cat_esp_1078;CAT: Una bona {{c1::inversió}}.<br>ESP: Una buena {{c2::inversión}}.;[sound:una_bona_inversio.mp3];Una bona inversió.;Una buena inversión.;inversió;nom;Economia;una_bona_inversio.mp3
cat_esp_1079;CAT: Cal fomentar l'{{c1::estalvi}}.<br>ESP: Hay que fomentar el {{c2::ahorro}}.;[sound:cal_fomentar_l_estalvi.mp3];Cal fomentar l'estalvi.;Hay que fomentar el ahorro.;estalvi;nom;Economia;cal_fomentar_l_estalvi.mp3
cat_esp_1080;CAT: Un {{c1::compte corrent}}.<br>ESP: Una {{c2::cuenta corriente}}.;[sound:un_compte_corrent.mp3];Un compte corrent.;Una cuenta corriente.;compte corrent;nom (compost);Economia;un_compte_corrent.mp3
cat_esp_1081;CAT: Pagar amb {{c1::targeta de crèdit}}.<br>ESP: Pagar con {{c2::tarjeta de crédito}}.;[sound:pagar_amb_targeta_de_credit.mp3];Pagar amb targeta de crèdit.;Pagar con tarjeta de crédito.;targeta de crèdit;nom (compost);Economia;pagar_amb_targeta_de_credit.mp3
cat_esp_1082;CAT: Demanar un {{c1::préstec}}.<br>ESP: Pedir un {{c2::préstamo}}.;[sound:demanar_un_prestec.mp3];Demanar un préstec.;Pedir un préstamo.;préstec;nom;Economia;demanar_un_prestec.mp3
cat_esp_1083;CAT: Pagar la {{c1::hipoteca}}.<br>ESP: Pagar la {{c2::hipoteca}}.;[sound:pagar_la_hipoteca.mp3];Pagar la hipoteca.;Pagar la hipoteca.;hipoteca;nom;Economia/Habitatge;pagar_la_hipoteca.mp3
cat_esp_1084;CAT: Una {{c1::assegurança}} de cotxe.<br>ESP: Un {{c2::seguro}} de coche.;[sound:una_asseguranca_de_cotxe.mp3];Una assegurança de cotxe.;Un seguro de coche.;assegurança;nom;Economia/Serveis;una_asseguranca_de_cotxe.mp3
cat_esp_1085;CAT: El {{c1::proveïdor}} de serveis.<br>ESP: El {{c2::proveedor}} de servicios.;[sound:el_proveidor_de_serveis.mp3];El proveïdor de serveis.;El proveedor de servicios.;proveïdor;nom;Economia/Rols;el_proveidor_de_serveis.mp3
cat_esp_1086;CAT: Un {{c1::empleat}} satisfet.<br>ESP: Un {{c2::empleado}} satisfecho.;[sound:un_empleat_satisfet.mp3];Un empleat satisfet.;Un empleado satisfecho.;empleat;nom;Treball/Rols;un_empleat_satisfet.mp3
cat_esp_1087;CAT: El {{c1::cap}} de departament.<br>ESP: El {{c2::jefe}} de departamento.;[sound:el_cap_de_departament.mp3];El cap de departament.;El jefe de departamento.;cap;nom;Treball/Rols;el_cap_de_departament.mp3
cat_esp_1088;CAT: Un {{c1::salari}} digne.<br>ESP: Un {{c2::salario}} digno.;[sound:un_salari_digne.mp3];Un salari digne.;Un salario digno.;salari;nom;Treball/Economia;un_salari_digne.mp3
cat_esp_1089;CAT: El {{c1::sou}} mínim.<br>ESP: El {{c2::sueldo / salario}} mínimo.;[sound:el_sou_minim.mp3];El sou mínim.;El sueldo / salario mínimo.;sou;nom;Treball/Economia;el_sou_minim.mp3
cat_esp_1090;CAT: Fer {{c1::vaga}}.<br>ESP: Hacer {{c2::huelga}}.;[sound:fer_vaga.mp3];Fer vaga.;Hacer huelga.;vaga;nom;Treball/Conflicte;fer_vaga.mp3
cat_esp_1091;CAT: El {{c1::sindicat}} de treballadors.<br>ESP: El {{c2::sindicato}} de trabajadores.;[sound:el_sindicat_de_treballadors.mp3];El sindicat de treballadors.;El sindicato de trabajadores.;sindicat;nom;Treball/Societat;el_sindicat_de_treballadors.mp3
cat_esp_1092;CAT: Estar a l'{{c1::atur}}.<br>ESP: Estar en el {{c2::paro}}.;[sound:estar_a_l_atur.mp3];Estar a l'atur.;Estar en el paro.;atur;nom;Treball/Economia;estar_a_l_atur.mp3
cat_esp_1093;CAT: Quina és la teva {{c1::professió}}?<br>ESP: ¿Cuál es tu {{c2::profesión}}?;[sound:quina_es_la_teva_professio.mp3];Quina és la teva professió?;¿Cuál es tu profesión?;professió;nom;Treball;quina_es_la_teva_professio.mp3
cat_esp_1094;CAT: Un {{c1::ofici}} artesanal.<br>ESP: Un {{c2::oficio}} artesanal.;[sound:un_ofici_artesanal.mp3];Un ofici artesanal.;Un oficio artesanal.;ofici;nom;Treball;un_ofici_artesanal.mp3
cat_esp_1095;CAT: El {{c1::mercat laboral}}.<br>ESP: El {{c2::mercado laboral}}.;[sound:el_mercat_laboral.mp3];El mercat laboral.;El mercado laboral.;mercat laboral;nom (compost);Treball/Economia;el_mercat_laboral.mp3
cat_esp_1096;CAT: L'{{c1::institut}} del barri.<br>ESP: El {{c2::instituto}} del barrio.;[sound:l_institut_del_barri.mp3];L'institut del barri.;El instituto del barrio.;institut;nom;Educació/Llocs;l_institut_del_barri.mp3
cat_esp_1097;CAT: Un bon {{c1::estudiant}}.<br>ESP: Un buen {{c2::estudiante}}.;[sound:un_bon_estudiant.mp3];Un bon estudiant.;Un buen estudiante.;estudiant;nom;Educació/Gent;un_bon_estudiant.mp3
cat_esp_1098;CAT: L'{{c1::assignatura}} de matemàtiques.<br>ESP: La {{c2::asignatura}} de matemáticas.;[sound:l_assignatura_de_matematiques.mp3];L'assignatura de matemàtiques.;La asignatura de matemáticas.;assignatura;nom;Educació;l_assignatura_de_matematiques.mp3
cat_esp_1099;CAT: Aprovar l'{{c1::examen}}.<br>ESP: Aprobar el {{c2::examen}}.;[sound:aprovar_l_examen.mp3];Aprovar l'examen.;Aprobar el examen.;examen;nom;Educació;aprovar_l_examen.mp3
cat_esp_1100;CAT: Treure una bona {{c1::nota}}.<br>ESP: Sacar una buena {{c2::nota}}.;[sound:treure_una_bona_nota.mp3];Treure una bona nota.;Sacar una buena nota.;nota;nom;Educació/Resultats;treure_una_bona_nota.mp3
cat_esp_1101;CAT: Obtenir el {{c1::títol}} universitari.<br>ESP: Obtener el {{c2::título}} universitario.;[sound:obtenir_el_titol_universitari.mp3];Obtenir el títol universitari.;Obtener el título universitario.;títol;nom;Educació/Documents;obtenir_el_titol_universitari.mp3
cat_esp_1102;CAT: Rebre un {{c1::diploma}}.<br>ESP: Recibir un {{c2::diploma}}.;[sound:rebre_un_diploma.mp3];Rebre un diploma.;Recibir un diploma.;diploma;nom;Educació/Documents;rebre_un_diploma.mp3
cat_esp_1103;CAT: Fomentar la {{c1::lectura}}.<br>ESP: Fomentar la {{c2::lectura}}.;[sound:fomentar_la_lectura.mp3];Fomentar la lectura.;Fomentar la lectura.;lectura;nom;Educació/Oci;fomentar_la_lectura.mp3
cat_esp_1104;CAT: Practicar l'{{c1::escriptura}}.<br>ESP: Practicar la {{c2::escritura}}.;[sound:practicar_l_escriptura.mp3];Practicar l'escriptura.;Practicar la escritura.;escriptura;nom;Educació/Comunicació;practicar_l_escriptura.mp3
cat_esp_1105;CAT: Una {{c1::pintura}} abstracta.<br>ESP: Una {{c2::pintura}} abstracta.;[sound:una_pintura_abstracta.mp3];Una pintura abstracta.;Una pintura abstracta.;pintura;nom;Art;una_pintura_abstracta.mp3
cat_esp_1106;CAT: Una {{c1::escultura}} de bronze.<br>ESP: Una {{c2::escultura}} de bronce.;[sound:una_escultura_de_bronze.mp3];Una escultura de bronze.;Una escultura de bronce.;escultura;nom;Art;una_escultura_de_bronze.mp3
cat_esp_1107;CAT: L'{{c1::arquitectura}} gòtica.<br>ESP: La {{c2::arquitectura}} gótica.;[sound:l_arquitectura_gotica.mp3];L'arquitectura gòtica.;La arquitectura gótica.;arquitectura;nom;Art/Construcció;l_arquitectura_gotica.mp3
cat_esp_1108;CAT: Anar a classes de {{c1::dansa}}.<br>ESP: Ir a clases de {{c2::danza}}.;[sound:anar_a_classes_de_dansa.mp3];Anar a classes de dansa.;Ir a clases de danza.;dansa;nom;Art/Oci;anar_a_classes_de_dansa.mp3
cat_esp_1109;CAT: Una {{c1::poesia}} molt bonica.<br>ESP: Una {{c2::poesía}} muy bonita.;[sound:una_poesia_molt_bonica.mp3];Una poesia molt bonica.;Una poesía muy bonita.;poesia;nom;Literatura/Art;una_poesia_molt_bonica.mp3
cat_esp_1110;CAT: Llegir una {{c1::novel·la}}.<br>ESP: Leer una {{c2::novela}}.;[sound:llegir_una_novel_la.mp3];Llegir una novel·la.;Leer una novela.;novel·la;nom;Literatura;llegir_una_novel_la.mp3
cat_esp_1111;CAT: Explicar un {{c1::conte}}.<br>ESP: Contar un {{c2::cuento}}.;[sound:explicar_un_conte.mp3];Explicar un conte.;Contar un cuento.;conte;nom;Literatura;explicar_un_conte.mp3
cat_esp_1112;CAT: L'{{c1::ordinador}} portàtil.<br>ESP: El {{c2::ordenador}} portátil.;[sound:l_ordinador_portatil.mp3];L'ordinador portàtil.;El ordenador portátil.;ordinador;nom;Tecnologia;l_ordinador_portatil.mp3
cat_esp_1113;CAT: Navegar per {{c1::internet}}.<br>ESP: Navegar por {{c2::internet}}.;[sound:navegar_per_internet.mp3];Navegar per internet.;Navegar por internet.;internet;nom;Tecnologia/Comunicació;navegar_per_internet.mp3
cat_esp_1114;CAT: Una {{c1::xarxa social}}.<br>ESP: Una {{c2::red social}}.;[sound:una_xarxa_social.mp3];Una xarxa social.;Una red social.;xarxa social;nom (compost);Tecnologia/Comunicació;una_xarxa_social.mp3
cat_esp_1115;CAT: Baixar una {{c1::aplicació}}.<br>ESP: Bajar una {{c2::aplicación}}.;[sound:baixar_una_aplicacio.mp3];Baixar una aplicació.;Bajar una aplicación.;aplicació;nom;Tecnologia;baixar_una_aplicacio.mp3
cat_esp_1116;CAT: Instal·lar el {{c1::programari}}.<br>ESP: Instalar el {{c2::software}}.;[sound:instal_lar_el_programari.mp3];Instal·lar el programari.;Instalar el software.;programari;nom;Tecnologia;instal_lar_el_programari.mp3
cat_esp_1117;CAT: Components de {{c1::maquinari}}.<br>ESP: Componentes de {{c2::hardware}}.;[sound:components_de_maquinari.mp3];Components de maquinari.;Componentes de hardware.;maquinari;nom;Tecnologia;components_de_maquinari.mp3
cat_esp_1118;CAT: Un {{c1::símptoma}} de grip.<br>ESP: Un {{c2::síntoma}} de gripe.;[sound:un_simptoma_de_grip.mp3];Un símptoma de grip.;Un síntoma de gripe.;símptoma;nom;Salut;un_simptoma_de_grip.mp3
cat_esp_1119;CAT: El {{c1::son}} reparador.<br>ESP: El {{c2::sueño}} reparador.;[sound:el_son_reparador.mp3];El son reparador.;El sueño reparador.;son;nom;Salut/Rutina;el_son_reparador.mp3
cat_esp_1120;CAT: La {{c1::natura}} és sàvia.<br>ESP: La {{c2::naturaleza}} es sabia.;[sound:la_natura_es_savia.mp3];La natura és sàvia.;La naturaleza es sabia.;natura;nom;Natura;la_natura_es_savia.mp3
cat_esp_1121;CAT: L'{{c1::ecologia}} estudia els ecosistemes.<br>ESP: La {{c2::ecología}} estudia los ecosistemas.;[sound:l_ecologia_estudia_els_ecosistemes.mp3];L'ecologia estudia els ecosistemes.;La ecología estudia los ecosistemas.;ecologia;nom;Ciència/Natura;l_ecologia_estudia_els_ecosistemes.mp3
cat_esp_1122;CAT: Energia {{c1::solar}}.<br>ESP: Energía {{c2::solar}}.;[sound:energia_solar.mp3];Energia solar.;Energía solar.;solar;adjectiu;Energia/Natura;energia_solar.mp3
cat_esp_1123;CAT: Energia {{c1::eòlica}}.<br>ESP: Energía {{c2::eólica}}.;[sound:energia_eolica.mp3];Energia eòlica.;Energía eólica.;eòlic;adjectiu;Energia/Natura;energia_eolica.mp3
cat_esp_1124;CAT: Una {{c1::font}} d'aigua.<br>ESP: Una {{c2::fuente}} de agua.;[sound:una_font_d_aigua.mp3];Una font d'aigua.;Una fuente de agua.;font;nom;Llocs/Objectes;una_font_d_aigua.mp3
cat_esp_1125;CAT: El {{c1::miracle}} de la vida.<br>ESP: El {{c2::milagro}} de la vida.;[sound:el_miracle_de_la_vida.mp3];El miracle de la vida.;El milagro de la vida.;miracle;nom;Abstracte/Religió;el_miracle_de_la_vida.mp3
cat_esp_1126;CAT: El {{c1::destí}} està escrit?<br>ESP: ¿El {{c2::destino}} está escrito?;[sound:el_desti_esta_escrit.mp3];El destí està escrit?;¿El destino está escrito?;destí;nom;Abstracte;el_desti_esta_escrit.mp3
cat_esp_1127;CAT: La {{c1::sort}} és capriciosa.<br>ESP: La {{c2::suerte}} es caprichosa.;[sound:la_sort_es_capriciosa.mp3];La sort és capriciosa.;La suerte es caprichosa.;sort;nom;Abstracte;la_sort_es_capriciosa.mp3
cat_esp_1128;CAT: Un {{c1::error}} humà.<br>ESP: Un {{c2::error}} humano.;[sound:un_error_huma.mp3];Un error humà.;Un error humano.;error;nom;Abstracte;un_error_huma.mp3
cat_esp_1129;CAT: La {{c1::victòria}} final.<br>ESP: La {{c2::victoria}} final.;[sound:la_victoria_final.mp3];La victòria final.;La victoria final.;victòria;nom;Resultats;la_victoria_final.mp3
cat_esp_1130;CAT: Acceptar la {{c1::derrota}}.<br>ESP: Aceptar la {{c2::derrota}}.;[sound:acceptar_la_derrota.mp3];Acceptar la derrota.;Aceptar la derrota.;derrota;nom;Resultats;acceptar_la_derrota.mp3
cat_esp_1131;CAT: La {{c1::competència}} és dura.<br>ESP: La {{c2::competencia}} es dura.;[sound:la_competencia_es_dura.mp3];La competència és dura.;La competencia es dura.;competència;nom;Economia/Societat;la_competencia_es_dura.mp3
cat_esp_1132;CAT: La {{c1::cooperació}} entre equips.<br>ESP: La {{c2::cooperación}} entre equipos.;[sound:la_cooperacio_entre_equips.mp3];La cooperació entre equips.;La cooperación entre equipos.;cooperació;nom;Accions Socials;la_cooperacio_entre_equips.mp3
cat_esp_1133;CAT: El {{c1::conflicte}} bèl·lic.<br>ESP: El {{c2::conflicto}} bélico.;[sound:el_conflicte_bel_lic.mp3];El conflicte bèl·lic.;El conflicto bélico.;conflicte;nom;Conflicte;el_conflicte_bel_lic.mp3
cat_esp_1134;CAT: Una {{c1::solució}} pacífica.<br>ESP: Una {{c2::solución}} pacífica.;[sound:una_solucio_pacifica.mp3];Una solució pacífica.;Una solución pacífica.;solució;nom;Resultats/Abstracte;una_solucio_pacifica.mp3
cat_esp_1135;CAT: El {{c1::diàleg}} és necessari.<br>ESP: El {{c2::diálogo}} es necesario.;[sound:el_dialeg_es_necessari.mp3];El diàleg és necessari.;El diálogo es necesario.;diàleg;nom;Comunicació;el_dialeg_es_necessari.mp3
cat_esp_1136;CAT: La {{c1::negociació}} del contracte.<br>ESP: La {{c2::negociación}} del contrato.;[sound:la_negociacio_del_contracte.mp3];La negociació del contracte.;La negociación del contrato.;negociació;nom;Accions/Economia;la_negociacio_del_contracte.mp3
cat_esp_1137;CAT: El {{c1::compromís}} adquirit.<br>ESP: El {{c2::compromiso}} adquirido.;[sound:el_compromis_adquirit.mp3];El compromís adquirit.;El compromiso adquirido.;compromís;nom;Abstracte/Relacions;el_compromis_adquirit.mp3
cat_esp_1138;CAT: Una {{c1::promesa}} incomplerta.<br>ESP: Una {{c2::promesa}} incumplida.;[sound:una_promesa_incomplerta.mp3];Una promesa incomplerta.;Una promesa incumplida.;promesa;nom;Abstracte/Comunicació;una_promesa_incomplerta.mp3
cat_esp_1139;CAT: Una {{c1::mentida}} pietosa.<br>ESP: Una {{c2::mentira}} piadosa.;[sound:una_mentida_pietosa.mp3];Una mentida pietosa.;Una mentira piadosa.;mentida;nom;Abstracte/Comunicació;una_mentida_pietosa.mp3
cat_esp_1140;CAT: L'{{c1::engany}} és lleig.<br>ESP: El {{c2::engaño}} es feo.;[sound:l_engany_es_lleig.mp3];L'engany és lleig.;El engaño es feo.;engany;nom;Abstracte/Accions;l_engany_es_lleig.mp3
cat_esp_1141;CAT: La {{c1::confiança}} és clau.<br>ESP: La {{c2::confianza}} es clave.;[sound:la_confianca_es_clau.mp3];La confiança és clau.;La confianza es clave.;confiança;nom;Abstracte/Relacions;la_confianca_es_clau.mp3
cat_esp_1142;CAT: La {{c1::lleialtat}} a un amic.<br>ESP: La {{c2::lealtad}} a un amigo.;[sound:la_lleialtat_a_un_amic.mp3];La lleialtat a un amic.;La lealtad a un amigo.;lleialtat;nom;Abstracte/Valors;la_lleialtat_a_un_amic.mp3
cat_esp_1143;CAT: La {{c1::traïció}} fa mal.<br>ESP: La {{c2::traición}} hace daño.;[sound:la_traicio_fa_mal.mp3];La traïció fa mal.;La traición hace daño.;traïció;nom;Abstracte/Accions;la_traicio_fa_mal.mp3
cat_esp_1144;CAT: La {{c1::venjança}} no és bona.<br>ESP: La {{c2::venganza}} no es buena.;[sound:la_venjanca_no_es_bona.mp3];La venjança no és bona.;La venganza no es buena.;venjança;nom;Abstracte/Accions;la_venjanca_no_es_bona.mp3
cat_esp_1145;CAT: El {{c1::perdó}} allibera.<br>ESP: El {{c2::perdón}} libera.;[sound:el_perdo_allibera.mp3];El perdó allibera.;El perdón libera.;perdó;nom;Abstracte/Accions;el_perdo_allibera.mp3
cat_esp_1146;CAT: L'{{c1::orgull}} el cega.<br>ESP: El {{c2::orgullo}} le ciega.;[sound:l_orgull_el_cega.mp3];L'orgull el cega.;El orgullo le ciega.;orgull;nom;Emocions;l_orgull_el_cega.mp3
cat_esp_1147;CAT: La {{c1::humilitat}} és una virtut.<br>ESP: La {{c2::humildad}} es una virtud.;[sound:la_humilitat_es_una_virtut.mp3];La humilitat és una virtut.;La humildad es una virtud.;humilitat;nom;Abstracte/Valors;la_humilitat_es_una_virtut.mp3
cat_esp_1148;CAT: Tenir {{c1::paciència}}.<br>ESP: Tener {{c2::paciencia}}.;[sound:tenir_paciencia.mp3];Tenir paciència.;Tener paciencia.;paciència;nom;Abstracte/Valors;tenir_paciencia.mp3
cat_esp_1149;CAT: La {{c1::virtut}} de la prudència.<br>ESP: La {{c2::virtud}} de la prudencia.;[sound:la_virtut_de_la_prudencia.mp3];La virtut de la prudència.;La virtud de la prudencia.;virtut;nom;Abstracte/Valors;la_virtut_de_la_prudencia.mp3
cat_esp_1150;CAT: Comet un {{c1::vici}}.<br>ESP: Cometer un {{c2::vicio}}.;[sound:cometre_un_vici.mp3];Comet un vici.;Cometer un vicio.;vici;nom;Abstracte/Comportament;cometre_un_vici.mp3
