card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_765;CAT: Van {{c1::destruir}} l'edifici vell.<br>ESP: {{c2::Destruyeron}} el edificio viejo.;[sound:van_destruir_l_edifici_vell.mp3];Van destruir l'edifici vell.;Destruyeron el edificio viejo.;destruir;verb;Accions;van_destruir_l_edifici_vell.mp3
cat_esp_766;CAT: M'agrada {{c1::crear}} coses noves.<br>ESP: Me gusta {{c2::crear}} cosas nuevas.;[sound:magrada_crear_coses_noves.mp3];M'agrada crear coses noves.;Me gusta crear cosas nuevas.;crear;verb;Accions/Art;magrada_crear_coses_noves.mp3
cat_esp_767;CAT: {{c1::Dissenyar}} un logotip.<br>ESP: {{c2::Diseñar}} un logotipo.;[sound:dissenyar_un_logotip.mp3];Dissenyar un logotip.;Diseñar un logotipo.;dissenyar;verb;Accions/Art;dissenyar_un_logotip.mp3
cat_esp_768;CAT: Sap {{c1::pintar}} molt bé.<br>ESP: Sabe {{c2::pintar}} muy bien.;[sound:sap_pintar_molt_be.mp3];Sap pintar molt bé.;Sabe pintar muy bien.;pintar;verb;Accions/Art;sap_pintar_molt_be.mp3
cat_esp_769;CAT: {{c1::Dibuixar}} un paisatge.<br>ESP: {{c2::Dibujar}} un paisaje.;[sound:dibuixar_un_paisatge.mp3];Dibuixar un paisatge.;Dibujar un paisaje.;dibuixar;verb;Accions/Art;dibuixar_un_paisatge.mp3
cat_esp_770;CAT: Aprendre a {{c1::cantar}}.<br>ESP: Aprender a {{c2::cantar}}.;[sound:aprendre_a_cantar.mp3];Aprendre a cantar.;Aprender a cantar.;cantar;verb;Accions/Art/Oci;aprendre_a_cantar.mp3
cat_esp_771;CAT: Anem a {{c1::ballar}} dissabte?<br>ESP: ¿Vamos a {{c2::bailar}} el sábado?;[sound:anem_a_ballar_dissabte.mp3];Anem a ballar dissabte?;¿Vamos a bailar el sábado?;ballar;verb;Accions/Oci;anem_a_ballar_dissabte.mp3
cat_esp_772;CAT: {{c1::Saltar}} a la corda.<br>ESP: {{c2::Saltar}} a la comba.;[sound:saltar_a_la_corda.mp3];Saltar a la corda.;Saltar a la comba.;saltar;verb;Accions/Esport;saltar_a_la_corda.mp3
cat_esp_773;CAT: M'agrada {{c1::nedar}} al mar.<br>ESP: Me gusta {{c2::nadar}} en el mar.;[sound:magrada_nedar_al_mar.mp3];M'agrada nedar al mar.;Me gusta nadar en el mar.;nedar;verb;Accions/Esport;magrada_nedar_al_mar.mp3
cat_esp_774;CAT: Els ocells poden {{c1::volar}}.<br>ESP: Los pájaros pueden {{c2::volar}}.;[sound:els_ocells_poden_volar.mp3];Els ocells poden volar.;Los pájaros pueden volar.;volar;verb;Moviment;els_ocells_poden_volar.mp3
cat_esp_775;CAT: Vigila no {{c1::caure}}!<br>ESP: ¡Cuidado no {{c2::caer(te)}}!;[sound:vigila_no_caure.mp3];Vigila no caure!;¡Cuidado no caer(te)!;caure;verb;Moviment;vigila_no_caure.mp3
cat_esp_776;CAT: S'ha d'{{c1::aixecar}} d'hora.<br>ESP: Se tiene que {{c2::levantar}} temprano.;[sound:s_ha_d_aixecar_d_hora.mp3];S'ha d'aixecar d'hora.;Se tiene que levantar temprano.;aixecar;verb;Accions;s_ha_d_aixecar_d_hora.mp3
cat_esp_777;CAT: Una {{c1::eina}} útil.<br>ESP: Una {{c2::herramienta}} útil.;[sound:una_eina_util.mp3];Una eina útil.;Una herramienta útil.;eina;nom;Objectes;una_eina_util.mp3
cat_esp_778;CAT: Una {{c1::màquina}} complexa.<br>ESP: Una {{c2::máquina}} compleja.;[sound:una_maquina_complexa.mp3];Una màquina complexa.;Una máquina compleja.;màquina;nom;Objectes/Tecnologia;una_maquina_complexa.mp3
cat_esp_779;CAT: Un {{c1::instrument}} musical.<br>ESP: Un {{c2::instrumento}} musical.;[sound:un_instrument_musical.mp3];Un instrument musical.;Un instrumento musical.;instrument;nom;Objectes/Música;un_instrument_musical.mp3
cat_esp_780;CAT: Portar una {{c1::arma}} és il·legal.<br>ESP: Llevar un {{c2::arma}} es ilegal.;[sound:portar_una_arma_es_il_legal.mp3];Portar una arma és il·legal.;Llevar un arma es ilegal.;arma;nom;Objectes;portar_una_arma_es_il_legal.mp3
cat_esp_781;CAT: Un {{c1::quadern}} per escriure.<br>ESP: Un {{c2::cuaderno}} para escribir.;[sound:un_quadern_per_escriure.mp3];Un quadern per escriure.;Un cuaderno para escribir.;quadern;nom;Objectes/Escriptura;un_quadern_per_escriure.mp3
cat_esp_782;CAT: Necessito un {{c1::llapis}}.<br>ESP: Necesito un {{c2::lápiz}}.;[sound:necessito_un_llapis.mp3];Necessito un llapis.;Necesito un lápiz.;llapis;nom;Objectes/Escriptura;necessito_un_llapis.mp3
cat_esp_783;CAT: Escriu amb {{c1::bolígraf}} blau.<br>ESP: Escribe con {{c2::bolígrafo}} azul.;[sound:escriu_amb_boligraf_blau.mp3];Escriu amb bolígraf blau.;Escribe con bolígrafo azul.;bolígraf;nom;Objectes/Escriptura;escriu_amb_boligraf_blau.mp3
cat_esp_784;CAT: Mira la {{c1::pantalla}}.<br>ESP: Mira la {{c2::pantalla}}.;[sound:mira_la_pantalla.mp3];Mira la pantalla.;Mira la pantalla.;pantalla;nom;Tecnologia/Objectes;mira_la_pantalla.mp3
cat_esp_785;CAT: El {{c1::teclat}} de l'ordinador.<br>ESP: El {{c2::teclado}} del ordenador.;[sound:el_teclat_de_l_ordinador.mp3];El teclat de l'ordinador.;El teclado del ordenador.;teclat;nom;Tecnologia/Objectes;el_teclat_de_l_ordinador.mp3
cat_esp_786;CAT: Mou el {{c1::ratolí}}.<br>ESP: Mueve el {{c2::ratón}}.;[sound:mou_el_ratoli.mp3];Mou el ratolí.;Mueve el ratón.;ratolí;nom;Tecnologia/Objectes;mou_el_ratoli.mp3
cat_esp_787;CAT: El meu {{c1::telèfon mòbil}}.<br>ESP: Mi {{c2::teléfono móvil}}.;[sound:el_meu_telefon_mobil.mp3];El meu telèfon mòbil.;Mi teléfono móvil.;telèfon mòbil;nom (compost);Tecnologia/Objectes;el_meu_telefon_mobil.mp3
cat_esp_788;CAT: Fer una {{c1::foto}}.<br>ESP: Hacer una {{c2::foto}}.;[sound:fer_una_foto.mp3];Fer una foto.;Hacer una foto.;foto;nom;Tecnologia/Art;fer_una_foto.mp3
cat_esp_789;CAT: Gravar un {{c1::vídeo}}.<br>ESP: Grabar un {{c2::vídeo}}.;[sound:gravar_un_video.mp3];Gravar un vídeo.;Grabar un vídeo.;vídeo;nom;Tecnologia/Art;gravar_un_video.mp3
cat_esp_790;CAT: La {{c1::lletra}} de la cançó.<br>ESP: La {{c2::letra}} de la canción.;[sound:la_lletra_de_la_canco.mp3];La lletra de la cançó.;La letra de la canción.;lletra;nom;Música/Text;la_lletra_de_la_canco.mp3
cat_esp_791;CAT: L'{{c1::art}} modern.<br>ESP: El {{c2::arte}} moderno.;[sound:l_art_modern.mp3];L'art modern.;El arte moderno.;art;nom;Art/Cultura;l_art_modern.mp3
cat_esp_792;CAT: La {{c1::ciència}} avança.<br>ESP: La {{c2::ciencia}} avanza.;[sound:la_ciencia_avanca.mp3];La ciència avança.;La ciencia avanza.;ciència;nom;Ciència;la_ciencia_avanca.mp3
cat_esp_793;CAT: Estudiar {{c1::geografia}}.<br>ESP: Estudiar {{c2::geografía}}.;[sound:estudiar_geografia.mp3];Estudiar geografia.;Estudiar geografía.;geografia;nom;Ciència/Educació;estudiar_geografia.mp3
cat_esp_794;CAT: Resoldre problemes de {{c1::matemàtiques}}.<br>ESP: Resolver problemas de {{c2::matemáticas}}.;[sound:resoldre_problemes_de_matematiques.mp3];Resoldre problemes de matemàtiques.;Resolver problemas de matemáticas.;matemàtiques;nom (plural);Ciència/Educació;resoldre_problemes_de_matematiques.mp3
cat_esp_795;CAT: Aprendre {{c1::literatura}}.<br>ESP: Aprender {{c2::literatura}}.;[sound:aprendre_literatura.mp3];Aprendre literatura.;Aprender literatura.;literatura;nom;Art/Educació;aprendre_literatura.mp3
cat_esp_796;CAT: Estudiar {{c1::filosofia}}.<br>ESP: Estudiar {{c2::filosofía}}.;[sound:estudiar_filosofia.mp3];Estudiar filosofia.;Estudiar filosofía.;filosofia;nom;Humanitats/Educació;estudiar_filosofia.mp3
cat_esp_797;CAT: La {{c1::religió}} i la fe.<br>ESP: La {{c2::religión}} y la fe.;[sound:la_religio_i_la_fe.mp3];La religió i la fe.;La religión y la fe.;religió;nom;Societat/Creença;la_religio_i_la_fe.mp3
cat_esp_798;CAT: Un {{c1::costum}} antic.<br>ESP: Una {{c2::costumbre}} antigua.;[sound:un_costum_antic.mp3];Un costum antic.;Una costumbre antigua.;costum;nom;Cultura/Societat;un_costum_antic.mp3
cat_esp_799;CAT: La {{c1::tradició}} familiar.<br>ESP: La {{c2::tradición}} familiar.;[sound:la_tradicio_familiar.mp3];La tradició familiar.;La tradición familiar.;tradició;nom;Cultura/Societat;la_tradicio_familiar.mp3
cat_esp_800;CAT: Anem a la {{c1::festa}} major.<br>ESP: Vamos a la {{c2::fiesta}} mayor.;[sound:anem_a_la_festa_major.mp3];Anem a la festa major.;Vamos a la fiesta mayor.;festa;nom;Oci/Esdeveniments;anem_a_la_festa_major.mp3
cat_esp_801;CAT: Una {{c1::celebració}} especial.<br>ESP: Una {{c2::celebración}} especial.;[sound:una_celebracio_especial.mp3];Una celebració especial.;Una celebración especial.;celebració;nom;Oci/Esdeveniments;una_celebracio_especial.mp3
cat_esp_802;CAT: Una persona {{c1::amable}}.<br>ESP: Una persona {{c2::amable}}.;[sound:una_persona_amable.mp3];Una persona amable.;Una persona amable.;amable;adjectiu;Descripció/Caràcter;una_persona_amable.mp3
cat_esp_803;CAT: És molt {{c1::simpàtic}}.<br>ESP: Es muy {{c2::simpático}}.;[sound:es_molt_simpatic.mp3];És molt simpàtic.;Es muy simpático.;simpàtic;adjectiu;Descripció/Caràcter;es_molt_simpatic.mp3
cat_esp_804;CAT: No siguis {{c1::antipàtic}}.<br>ESP: No seas {{c2::antipático}}.;[sound:no_siguis_antipatic.mp3];No siguis antipàtic.;No seas antipático.;antipàtic;adjectiu;Descripció/Caràcter;no_siguis_antipatic.mp3
cat_esp_805;CAT: Un lloc {{c1::agradable}}.<br>ESP: Un lugar {{c2::agradable}}.;[sound:un_lloc_agradable.mp3];Un lloc agradable.;Un lugar agradable.;agradable;adjectiu;Descripció/Opinió;un_lloc_agradable.mp3
cat_esp_806;CAT: Una olor {{c1::desagradable}}.<br>ESP: Un olor {{c2::desagradable}}.;[sound:una_olor_desagradable.mp3];Una olor desagradable.;Un olor desagradable.;desagradable;adjectiu;Descripció/Opinió;una_olor_desagradable.mp3
cat_esp_807;CAT: Un seient {{c1::còmode}}.<br>ESP: Un asiento {{c2::cómodo}}.;[sound:un_seient_comode.mp3];Un seient còmode.;Un asiento cómodo.;còmode;adjectiu;Descripció/Sensacions;un_seient_comode.mp3
cat_esp_808;CAT: Una posició {{c1::incòmoda}}.<br>ESP: Una posición {{c2::incómoda}}.;[sound:una_posicio_incomoda.mp3];Una posició incòmoda.;Una posición incómoda.;incòmode;adjectiu;Descripció/Sensacions;una_posicio_incomoda.mp3
cat_esp_809;CAT: Un problema {{c1::simple}}.<br>ESP: Un problema {{c2::simple}}.;[sound:un_problema_simple.mp3];Un problema simple.;Un problema simple.;simple;adjectiu;Descripció;un_problema_simple.mp3
cat_esp_810;CAT: Una situació {{c1::complexa}}.<br>ESP: Una situación {{c2::compleja}}.;[sound:una_situacio_complexa.mp3];Una situació complexa.;Una situación compleja.;complex;adjectiu;Descripció;una_situacio_complexa.mp3
cat_esp_811;CAT: El significat és {{c1::obvi}}.<br>ESP: El significado es {{c2::obvio}}.;[sound:el_significat_es_obvi.mp3];El significat és obvi.;El significado es obvio.;obvi;adjectiu;Descripció/Opinió;el_significat_es_obvi.mp3
cat_esp_812;CAT: Un detall {{c1::subtil}}.<br>ESP: Un detalle {{c2::sutil}}.;[sound:un_detall_subtil.mp3];Un detall subtil.;Un detalle sutil.;subtil;adjectiu;Descripció;un_detall_subtil.mp3
cat_esp_813;CAT: Una resposta {{c1::directa}}.<br>ESP: Una respuesta {{c2::directa}}.;[sound:una_resposta_directa.mp3];Una resposta directa.;Una respuesta directa.;directe;adjectiu;Descripció/Comunicació;una_resposta_directa.mp3
cat_esp_814;CAT: Una referència {{c1::indirecta}}.<br>ESP: Una referencia {{c2::indirecta}}.;[sound:una_referencia_indirecta.mp3];Una referència indirecta.;Una referencia indirecta.;indirecte;adjectiu;Descripció/Comunicació;una_referencia_indirecta.mp3
cat_esp_815;CAT: Un resultat {{c1::positiu}}.<br>ESP: Un resultado {{c2::positivo}}.;[sound:un_resultat_positiu.mp3];Un resultat positiu.;Un resultado positivo.;positiu;adjectiu;Descripció/Valoració;un_resultat_positiu.mp3
cat_esp_816;CAT: Un impacte {{c1::negatiu}}.<br>ESP: Un impacto {{c2::negativo}}.;[sound:un_impacte_negatiu.mp3];Un impacte negatiu.;Un impacto negativo.;negatiu;adjectiu;Descripció/Valoració;un_impacte_negatiu.mp3
cat_esp_817;CAT: Això és {{c1::correcte}}.<br>ESP: Eso es {{c2::correcto}}.;[sound:aixo_es_correcte.mp3];Això és correcte.;Eso es correcto.;correcte;adjectiu;Opinió/Veritat;aixo_es_correcte.mp3
cat_esp_818;CAT: La resposta és {{c1::incorrecta}}.<br>ESP: La respuesta es {{c2::incorrecta}}.;[sound:la_resposta_es_incorrecta.mp3];La resposta és incorrecta.;La respuesta es incorrecta.;incorrecte;adjectiu;Opinió/Veritat;la_resposta_es_incorrecta.mp3
cat_esp_819;CAT: Una decisió {{c1::justa}}.<br>ESP: Una decisión {{c2::justa}}.;[sound:una_decisio_justa.mp3];Una decisió justa.;Una decisión justa.;just;adjectiu;Valoració;una_decisio_justa.mp3
cat_esp_820;CAT: És {{c1::injust}} per a ell.<br>ESP: Es {{c2::injusto}} para él.;[sound:es_injust_per_a_ell.mp3];És injust per a ell.;Es injusto para él.;injust;adjectiu;Valoració;es_injust_per_a_ell.mp3
cat_esp_821;CAT: Sentir-se {{c1::lliure}}.<br>ESP: Sentirse {{c2::libre}}.;[sound:sentir_se_lliure.mp3];Sentir-se lliure.;Sentirse libre.;lliure;adjectiu;Estat/Societat;sentir_se_lliure.mp3
cat_esp_822;CAT: Estic molt {{c1::ocupat}}.<br>ESP: Estoy muy {{c2::ocupado}}.;[sound:estic_molt_ocupat.mp3];Estic molt ocupat.;Estoy muy ocupado.;ocupat;adjectiu;Estat;estic_molt_ocupat.mp3
cat_esp_823;CAT: Parla {{c1::particularment}} bé.<br>ESP: Habla {{c2::particularmente}} bien.;[sound:parla_particularment_be.mp3];Parla particularment bé.;Habla particularmente bien.;particularment;adverbi;Manera/Èmfasi;parla_particularment_be.mp3
cat_esp_824;CAT: M'agrada {{c1::especialment}} el xocolate.<br>ESP: Me gusta {{c2::especialmente}} el chocolate.;[sound:magrada_especialment_el_xocolate.mp3];M'agrada especialment el xocolate.;Me gusta especialmente el chocolate.;especialment;adverbi;Manera/Èmfasi;magrada_especialment_el_xocolate.mp3
cat_esp_825;CAT: {{c1::Generalment}} arriba d'hora.<br>ESP: {{c2::Generalmente}} llega temprano.;[sound:generalment_arriba_d_hora.mp3];Generalment arriba d'hora.;Generalmente llega temprano.;generalment;adverbi;Freqüència/Manera;generalment_arriba_d_hora.mp3
cat_esp_826;CAT: {{c1::Normalment}} menjo a casa.<br>ESP: {{c2::Normalmente}} como en casa.;[sound:normalment_menjo_a_casa.mp3];Normalment menjo a casa.;Normalmente como en casa.;normalment;adverbi;Freqüència;normalment_menjo_a_casa.mp3
cat_esp_827;CAT: {{c1::Actualment}} visc a Barcelona.<br>ESP: {{c2::Actualmente}} vivo en Barcelona.;[sound:actualment_visc_a_barcelona.mp3];Actualment visc a Barcelona.;Actualmente vivo en Barcelona.;actualment;adverbi;Temps;actualment_visc_a_barcelona.mp3
cat_esp_828;CAT: {{c1::Finalment}} ha arribat.<br>ESP: {{c2::Finalmente}} ha llegado.;[sound:finalment_ha_arribat.mp3];Finalment ha arribat.;Finalmente ha llegado.;finalment;adverbi;Temps/Resultat;finalment_ha_arribat.mp3
cat_esp_829;CAT: {{c1::Inicialment}} no volia.<br>ESP: {{c2::Inicialmente}} no quería.;[sound:inicialment_no_volia.mp3];Inicialment no volia.;Inicialmente no quería.;inicialment;adverbi;Temps;inicialment_no_volia.mp3
cat_esp_830;CAT: Ho resol {{c1::fàcilment}}.<br>ESP: Lo resuelve {{c2::fácilmente}}.;[sound:ho_resol_facilment.mp3];Ho resol fàcilment.;Lo resuelve fácilmente.;fàcilment;adverbi;Manera;ho_resol_facilment.mp3
cat_esp_831;CAT: Avança {{c1::difícilment}}.<br>ESP: Avanza {{c2::difícilmente}}.;[sound:avanca_dificilment.mp3];Avança difícilment.;Avanza difícilmente.;difícilment;adverbi;Manera;avanca_dificilment.mp3
cat_esp_832;CAT: Es veu {{c1::clarament}}.<br>ESP: Se ve {{c2::claramente}}.;[sound:es_veu_clarament.mp3];Es veu clarament.;Se ve claramente.;clarament;adverbi;Manera;es_veu_clarament.mp3
cat_esp_833;CAT: {{c1::Òbviament}}, tinc raó.<br>ESP: {{c2::Obviamente}}, tengo razón.;[sound:obviament_tinc_rao.mp3];Òbviament, tinc raó.;Obviamente, tengo razón.;òbviament;adverbi;Afirmació/Mode;obviament_tinc_rao.mp3
cat_esp_834;CAT: {{c1::Possiblement}} plogui.<br>ESP: {{c2::Posiblemente}} llueva.;[sound:possiblement_plogui.mp3];Possiblement plogui.;Posiblemente llueva.;possiblement;adverbi;Dubte/Probabilitat;possiblement_plogui.mp3
cat_esp_835;CAT: {{c1::Probablement}} vindrà.<br>ESP: {{c2::Probablemente}} vendrá.;[sound:probablement_vindra.mp3];Probablement vindrà.;Probablemente vendrá.;probablement;adverbi;Dubte/Probabilitat;probablement_vindra.mp3
cat_esp_836;CAT: {{c1::Absolutament}} necessari.<br>ESP: {{c2::Absolutamente}} necesario.;[sound:absolutament_necessari.mp3];Absolutament necessari.;Absolutamente necesario.;absolutament;adverbi;Èmfasi/Grau;absolutament_necessari.mp3
cat_esp_837;CAT: És {{c1::completament}} cert.<br>ESP: Es {{c2::completamente}} cierto.;[sound:es_completament_cert.mp3];És completament cert.;Es completamente cierto.;completament;adverbi;Èmfasi/Grau;es_completament_cert.mp3
cat_esp_838;CAT: {{c1::Simplement}} no puc.<br>ESP: {{c2::Simplemente}} no puedo.;[sound:simplement_no_puc.mp3];Simplement no puc.;Simplemente no puedo.;simplement;adverbi;Èmfasi/Manera;simplement_no_puc.mp3
cat_esp_839;CAT: Ho sé {{c1::perfectament}}.<br>ESP: Lo sé {{c2::perfectamente}}.;[sound:ho_se_perfectament.mp3];Ho sé perfectament.;Lo sé perfectamente.;perfectament;adverbi;Manera/Grau;ho_se_perfectament.mp3
cat_esp_840;CAT: {{c1::Exactament}} el que volia.<br>ESP: {{c2::Exactamente}} lo que quería.;[sound:exactament_el_que_volia.mp3];Exactament el que volia.;Exactamente lo que quería.;exactament;adverbi;Precisió/Manera;exactament_el_que_volia.mp3
cat_esp_841;CAT: {{c1::Principalment}} per això.<br>ESP: {{c2::Principalmente}} por eso.;[sound:principalment_per_aixo.mp3];Principalment per això.;Principalmente por eso.;principalment;adverbi;Èmfasi/Causa;principalment_per_aixo.mp3
cat_esp_842;CAT: {{c1::Naturalment}}, hi aniré.<br>ESP: {{c2::Naturalmente}}, iré.;[sound:naturalment_hi_anire.mp3];Naturalment, hi aniré.;Naturalmente, iré.;naturalment;adverbi;Afirmació/Mode;naturalment_hi_anire.mp3
cat_esp_843;CAT: {{c1::Recentment}} l'he vist.<br>ESP: {{c2::Recientemente}} lo he visto.;[sound:recentment_l_he_vist.mp3];Recentment l'he vist.;Recientemente lo he visto.;recentment;adverbi;Temps;recentment_l_he_vist.mp3
cat_esp_844;CAT: {{c1::Malgrat}} tot, va somriure.<br>ESP: {{c2::A pesar de}} todo, sonrió.;[sound:malgrat_tot_va_somriure.mp3];Malgrat tot, va somriure.;A pesar de todo, sonrió.;malgrat;preposició/conjunció;Concessió;malgrat_tot_va_somriure.mp3
cat_esp_845;CAT: {{c1::Segons}} la meva opinió.<br>ESP: {{c2::Según}} mi opinión.;[sound:segons_la_meva_opinio.mp3];Segons la meva opinió.;Según mi opinión.;segons;preposició;Punt de vista;segons_la_meva_opinio.mp3
cat_esp_846;CAT: {{c1::Excepte}} tu, tots hi van.<br>ESP: {{c2::Excepto}} tú, todos van.;[sound:excepte_tu_tots_hi_van.mp3];Excepte tu, tots hi van.;Excepto tú, todos van.;excepte;preposició;Exclusió;excepte_tu_tots_hi_van.mp3
cat_esp_847;CAT: {{c1::Inclús}} ell ho sap.<br>ESP: {{c2::Incluso}} él lo sabe.;[sound:inclus_ell_ho_sap.mp3];Inclús ell ho sap.;Incluso él lo sabe.;inclús;adverbi;Addició/Èmfasi;inclus_ell_ho_sap.mp3
cat_esp_848;CAT: {{c1::A més}} a més, és tard.<br>ESP: {{c2::Además}}, es tarde.;[sound:a_mes_a_mes_es_tard.mp3];A més a més, és tard.;Además, es tarde.;a més a més;locució adverbial;Addició;a_mes_a_mes_es_tard.mp3
cat_esp_849;CAT: {{c1::Almenys}} intenta-ho.<br>ESP: {{c2::Al menos}} inténtalo.;[sound:almenys_intenta_ho.mp3];Almenys intenta-ho.;Al menos inténtalo.;almenys;adverbi;Concessió/Mínim;almenys_intenta_ho.mp3
cat_esp_850;CAT: {{c1::Sobretot}} sigues sincer.<br>ESP: {{c2::Sobre todo}} sé sincero.;[sound:sobretot_sigues_sincer.mp3];Sobretot sigues sincer.;Sobre todo sé sincero.;sobretot;adverbi;Èmfasi;sobretot_sigues_sincer.mp3
cat_esp_851;CAT: {{c1::Doncs}} anem-hi.<br>ESP: {{c2::Pues}} vayamos.;[sound:doncs_anem_hi.mp3];Doncs anem-hi.;Pues vayamos.;doncs;conjunció/adverbi;Conseqüència/Inici;doncs_anem_hi.mp3
cat_esp_852;CAT: {{c1::Aleshores}} va marxar.<br>ESP: {{c2::Entonces}} se marchó.;[sound:aleshores_va_marxar.mp3];Aleshores va marxar.;Entonces se marchó.;aleshores;adverbi;Temps/Conseqüència;aleshores_va_marxar.mp3
cat_esp_853;CAT: {{c1::Mentrestant}}, espera aquí.<br>ESP: {{c2::Mientras tanto}}, espera aquí.;[sound:mentrestant_espera_aqui.mp3];Mentrestant, espera aquí.;Mientras tanto, espera aquí.;mentrestant;adverbi;Temps/Simultaneïtat;mentrestant_espera_aqui.mp3
cat_esp_854;CAT: {{c1::Tanmateix}}, no hi estic d'acord.<br>ESP: {{c2::Sin embargo}}, no estoy de acuerdo.;[sound:tanmateix_no_hi_estic_d_acord.mp3];Tanmateix, no hi estic d'acord.;Sin embargo, no estoy de acuerdo.;tanmateix;adverbi;Contrast;tanmateix_no_hi_estic_d_acord.mp3
cat_esp_855;CAT: {{c1::Així}} no es fa.<br>ESP: {{c2::Así}} no se hace.;[sound:aixi_no_es_fa.mp3];Així no es fa.;Así no se hace.;així;adverbi;Manera;aixi_no_es_fa.mp3
cat_esp_856;CAT: {{c1::Això}} no m'agrada.<br>ESP: {{c2::Esto / Eso}} no me gusta.;[sound:aixo_no_m_agrada.mp3];Això no m'agrada.;Esto / Eso no me gusta.;això;pronom demostratiu;Demostratiu;aixo_no_m_agrada.mp3
cat_esp_857;CAT: {{c1::Allò}} sembla interessant.<br>ESP: {{c2::Aquello}} parece interesante.;[sound:allo_sembla_interessant.mp3];Allò sembla interessant.;Aquello parece interesante.;allò;pronom demostratiu;Demostratiu;allo_sembla_interessant.mp3
