card_id;front;back;catalan;español;palabra;categoría_gramatical;categoría_de_uso;audio_file_name
cat_esp_234;CAT: Pots {{c1::ajudar}} els altres.<br>ESP: Puedes {{c2::ayudar}} a los demás.;[sound:pots_ajudar_els_altres.mp3];Pots ajudar els altres.;Puedes ayudar a los demás.;ajudar;verb;Accions Socials;pots_ajudar_els_altres.mp3
cat_esp_235;CAT: Què {{c1::necessites}}?<br>ESP: ¿Qué {{c2::necesitas}}?;[sound:que_necessites.mp3];Què necessites?;¿Qué necesitas?;necessitar;verb;Necessitats;que_necessites.mp3
cat_esp_236;CAT: Estic {{c1::buscant}} les claus.<br>ESP: Estoy {{c2::buscando}} las llaves.;[sound:estic_buscant_les_claus.mp3];Estic buscant les claus.;Estoy buscando las llaves.;buscar;verb;Accions;estic_buscant_les_claus.mp3
cat_esp_237;CAT: No {{c1::trobo}} el meu mòbil.<br>ESP: No {{c2::encuentro}} mi móvil.;[sound:no_trobo_el_meu_mobil.mp3];No trobo el meu mòbil.;No encuentro mi móvil.;trobar;verb;Accions;no_trobo_el_meu_mobil.mp3
cat_esp_238;CAT: He {{c1::perdut}} el tren.<br>ESP: He {{c2::perdido}} el tren.;[sound:he_perdut_el_tren.mp3];He perdut el tren.;He perdido el tren.;perdre;verb;Accions/Resultats;he_perdut_el_tren.mp3
cat_esp_239;CAT: Qui {{c1::guanyarà}} el partit?<br>ESP: ¿Quién {{c2::ganará}} el partido?;[sound:qui_guanyara_el_partit.mp3];Qui guanyarà el partit?;¿Quién ganará el partido?;guanyar;verb;Accions/Resultats;qui_guanyara_el_partit.mp3
cat_esp_240;CAT: {{c1::Tancar}} la porta amb clau.<br>ESP: {{c2::Cerrar}} la puerta con llave.;[sound:tancar_la_porta_amb_clau.mp3];Tancar la porta amb clau.;Cerrar la puerta con llave.;tancar;verb;Accions;tancar_la_porta_amb_clau.mp3
cat_esp_241;CAT: Quan {{c1::comença}} la classe?<br>ESP: ¿Cuándo {{c2::empieza}} la clase?;[sound:quan_comenca_la_classe.mp3];Quan comença la classe?;¿Cuándo empieza la clase?;començar;verb;Temps/Accions;quan_comenca_la_classe.mp3
cat_esp_242;CAT: Hem d'{{c1::acabar}} aviat.<br>ESP: Tenemos que {{c2::acabar}} pronto.;[sound:hem_d_acabar_aviat.mp3];Hem d'acabar aviat.;Tenemos que acabar pronto.;acabar;verb;Temps/Accions;hem_d_acabar_aviat.mp3
cat_esp_243;CAT: Cal {{c1::pujar}} les escales.<br>ESP: Hay que {{c2::subir}} las escaleras.;[sound:cal_pujar_les_escales.mp3];Cal pujar les escales.;Hay que subir las escaleras.;pujar;verb;Moviment;cal_pujar_les_escales.mp3
cat_esp_244;CAT: Vull {{c1::baixar}} al carrer.<br>ESP: Quiero {{c2::bajar}} a la calle.;[sound:vull_baixar_al_carrer.mp3];Vull baixar al carrer.;Quiero bajar a la calle.;baixar;verb;Moviment;vull_baixar_al_carrer.mp3
cat_esp_245;CAT: Pots {{c1::entrar}} ara.<br>ESP: Puedes {{c2::entrar}} ahora.;[sound:pots_entrar_ara.mp3];Pots entrar ara.;Puedes entrar ahora.;entrar;verb;Moviment;pots_entrar_ara.mp3
cat_esp_246;CAT: Un home {{c1::fort}}.<br>ESP: Un hombre {{c2::fuerte}}.;[sound:un_home_fort.mp3];Un home fort.;Un hombre fuerte.;fort;adjectiu;Descripció;un_home_fort.mp3
cat_esp_247;CAT: Em sento una mica {{c1::feble}}.<br>ESP: Me siento un poco {{c2::débil}}.;[sound:em_sento_una_mica_feble.mp3];Em sento una mica feble.;Me siento un poco débil.;feble;adjectiu;Descripció/Salut;em_sento_una_mica_feble.mp3
cat_esp_248;CAT: És una família {{c1::rica}}.<br>ESP: Es una familia {{c2::rica}}.;[sound:es_una_familia_rica.mp3];És una família rica.;Es una familia rica.;ric;adjectiu;Descripció/Economia;es_una_familia_rica.mp3
cat_esp_249;CAT: Viu en un barri {{c1::pobre}}.<br>ESP: Vive en un barrio {{c2::pobre}}.;[sound:viu_en_un_barri_pobre.mp3];Viu en un barri pobre.;Vive en un barrio pobre.;pobre;adjectiu;Descripció/Economia;viu_en_un_barri_pobre.mp3
cat_esp_250;CAT: Un edifici molt {{c1::alt}}.<br>ESP: Un edificio muy {{c2::alto}}.;[sound:un_edifici_molt_alt.mp3];Un edifici molt alt.;Un edificio muy alto.;alt;adjectiu;Descripció/Mida;un_edifici_molt_alt.mp3
cat_esp_251;CAT: Un sostre molt {{c1::baix}}.<br>ESP: Un techo muy {{c2::bajo}}.;[sound:un_sostre_molt_baix.mp3];Un sostre molt baix.;Un techo muy bajo.;baix;adjectiu;Descripció/Mida;un_sostre_molt_baix.mp3
cat_esp_252;CAT: Compra roba {{c1::nova}}.<br>ESP: Compra ropa {{c2::nueva}}.;[sound:compra_roba_nova.mp3];Compra roba nova.;Compra ropa nueva.;nou;adjectiu;Descripció/Temps;compra_roba_nova.mp3
cat_esp_253;CAT: Un cotxe {{c1::vell}}.<br>ESP: Un coche {{c2::viejo}}.;[sound:un_cotxe_vell.mp3];Un cotxe vell.;Un coche viejo.;vell;adjectiu;Descripció/Edat;un_cotxe_vell.mp3
cat_esp_254;CAT: Una noia {{c1::bonica}}.<br>ESP: Una chica {{c2::bonita}}.;[sound:una_noia_bonica.mp3];Una noia bonica.;Una chica bonita.;bonic;adjectiu;Descripció;una_noia_bonica.mp3
cat_esp_255;CAT: Un dibuix una mica {{c1::lleig}}.<br>ESP: Un dibujo un poco {{c2::feo}}.;[sound:un_dibuix_una_mica_lleig.mp3];Un dibuix una mica lleig.;Un dibujo un poco feo.;lleig;adjectiu;Descripció;un_dibuix_una_mica_lleig.mp3
cat_esp_256;CAT: El tren és molt {{c1::ràpid}}.<br>ESP: El tren es muy {{c2::rápido}}.;[sound:el_tren_es_molt_rapid.mp3];El tren és molt ràpid.;El tren es muy rápido.;ràpid;adjectiu;Descripció/Velocitat;el_tren_es_molt_rapid.mp3
cat_esp_257;CAT: El procés és {{c1::lent}}.<br>ESP: El proceso es {{c2::lento}}.;[sound:el_proces_es_lent.mp3];El procés és lent.;El proceso es lento.;lent;adjectiu;Descripció/Velocitat;el_proces_es_lent.mp3
cat_esp_258;CAT: Això és {{c1::cert}}.<br>ESP: Eso es {{c2::cierto}}.;[sound:aixo_es_cert.mp3];Això és cert.;Eso es cierto.;cert;adjectiu;Opinió/Veritat;aixo_es_cert.mp3
cat_esp_259;CAT: La notícia és {{c1::falsa}}.<br>ESP: La noticia es {{c2::falsa}}.;[sound:la_noticia_es_falsa.mp3];La notícia és falsa.;La noticia es falsa.;fals;adjectiu;Opinió/Veritat;la_noticia_es_falsa.mp3
cat_esp_260;CAT: Aquest lloc és {{c1::perillós}}.<br>ESP: Este lugar es {{c2::peligroso}}.;[sound:aquest_lloc_es_perillos.mp3];Aquest lloc és perillós.;Este lugar es peligroso.;perillós;adjectiu;Descripció/Seguretat;aquest_lloc_es_perillos.mp3
cat_esp_261;CAT: És molt {{c1::important}}.<br>ESP: Es muy {{c2::importante}}.;[sound:es_molt_important.mp3];És molt important.;Es muy importante.;important;adjectiu;Valoració;es_molt_important.mp3
cat_esp_262;CAT: És {{c1::necessari}} fer-ho.<br>ESP: Es {{c2::necesario}} hacerlo.;[sound:es_necessari_fer_ho.mp3];És necessari fer-ho.;Es necesario hacerlo.;necessari;adjectiu;Valoració/Necessitat;es_necessari_fer_ho.mp3
cat_esp_263;CAT: El {{c1::primer}} de la fila.<br>ESP: El {{c2::primero}} de la fila.;[sound:el_primer_de_la_fila.mp3];El primer de la fila.;El primero de la fila.;primer;numeral/adjectiu;Ordre;el_primer_de_la_fila.mp3
cat_esp_264;CAT: Ho vaig fer {{c1::abans}}.<br>ESP: Lo hice {{c2::antes}}.;[sound:ho_vaig_fer_abans.mp3];Ho vaig fer abans.;Lo hice antes.;abans;adverbi;Temps;ho_vaig_fer_abans.mp3
cat_esp_265;CAT: Parlem {{c1::mentre}} caminem.<br>ESP: Hablamos {{c2::mientras}} caminamos.;[sound:parlem_mentre_caminem.mp3];Parlem mentre caminem.;Hablamos mientras caminamos.;mentre;conjunció/adverbi;Temps/Simultaneïtat;parlem_mentre_caminem.mp3
cat_esp_266;CAT: Va ploure {{c1::durant}} la nit.<br>ESP: Llovió {{c2::durante}} la noche.;[sound:va_ploure_durant_la_nit.mp3];Va ploure durant la nit.;Llovió durante la noche.;durant;preposició;Temps/Durada;va_ploure_durant_la_nit.mp3
cat_esp_267;CAT: Jo {{c1::també}} vull anar.<br>ESP: Yo {{c2::también}} quiero ir.;[sound:jo_tambe_vull_anar.mp3];Jo també vull anar.;Yo también quiero ir.;també;adverbi;Addició/Afirmació;jo_tambe_vull_anar.mp3
cat_esp_268;CAT: Jo {{c1::tampoc}} no ho sé.<br>ESP: Yo {{c2::tampoco}} lo sé.;[sound:jo_tampoc_no_ho_se.mp3];Jo tampoc no ho sé.;Yo tampoco lo sé.;tampoc;adverbi;Negació/Exclusió;jo_tampoc_no_ho_se.mp3
cat_esp_269;CAT: {{c1::Gairebé}} he acabat.<br>ESP: {{c2::Casi}} he acabado.;[sound:gairebe_he_acabat.mp3];Gairebé he acabat.;Casi he acabado.;gairebé;adverbi;Aproximació/Quantitat;gairebe_he_acabat.mp3
cat_esp_270;CAT: {{c1::Potser}} vindré demà.<br>ESP: {{c2::Quizás}} vendré mañana.;[sound:potser_vindre_dema.mp3];Potser vindré demà.;Quizás vendré mañana.;potser;adverbi;Dubte/Probabilitat;potser_vindre_dema.mp3
cat_esp_271;CAT: {{c1::Segurament}} té raó.<br>ESP: {{c2::Seguramente}} tiene razón.;[sound:segurament_te_rao.mp3];Segurament té raó.;Seguramente tiene razón.;segurament;adverbi;Certesa/Probabilitat;segurament_te_rao.mp3
cat_esp_272;CAT: Aquesta és la meva {{c1::opinió}}.<br>ESP: Esta es mi {{c2::opinión}}.;[sound:aquesta_es_la_meva_opinio.mp3];Aquesta és la meva opinió.;Esta es mi opinión.;opinió;nom;Abstracte/Comunicació;aquesta_es_la_meva_opinio.mp3
cat_esp_273;CAT: Necessito {{c1::informació}}.<br>ESP: Necesito {{c2::información}}.;[sound:necessito_informacio.mp3];Necessito informació.;Necesito información.;informació;nom;Abstracte/Comunicació;necessito_informacio.mp3
cat_esp_274;CAT: Un {{c1::exemple}} clar.<br>ESP: Un {{c2::ejemplo}} claro.;[sound:un_exemple_clar.mp3];Un exemple clar.;Un ejemplo claro.;exemple;nom;Abstracte/Comunicació;un_exemple_clar.mp3
cat_esp_275;CAT: La {{c1::societat}} canvia.<br>ESP: La {{c2::sociedad}} cambia.;[sound:la_societat_canvia.mp3];La societat canvia.;La sociedad cambia.;societat;nom;Societat;la_societat_canvia.mp3
cat_esp_276;CAT: El {{c1::nivell}} de l'aigua.<br>ESP: El {{c2::nivel}} del agua.;[sound:el_nivell_de_l_aigua.mp3];El nivell de l'aigua.;El nivel del agua.;nivell;nom;Mesura/Quantitat;el_nivell_de_l_aigua.mp3
cat_esp_277;CAT: Quin és el {{c1::valor}}?<br>ESP: ¿Cuál es el {{c2::valor}}?;[sound:quin_es_el_valor.mp3];Quin és el valor?;¿Cuál es el valor?;valor;nom;Abstracte/Economia;quin_es_el_valor.mp3
cat_esp_278;CAT: Un {{c1::membre}} de l'equip.<br>ESP: Un {{c2::miembro}} del equipo.;[sound:un_membre_de_l_equip.mp3];Un membre de l'equip.;Un miembro del equipo.;membre;nom;Gent/Grups;un_membre_de_l_equip.mp3
cat_esp_279;CAT: Una {{c1::acció}} ràpida.<br>ESP: Una {{c2::acción}} rápida.;[sound:una_accio_rapida.mp3];Una acció ràpida.;Una acción rápida.;acció;nom;Accions/Abstracte;una_accio_rapida.mp3
cat_esp_280;CAT: La {{c1::llengua}} catalana.<br>ESP: La {{c2::lengua}} catalana.;[sound:la_llengua_catalana.mp3];La llengua catalana.;La lengua catalana.;llengua;nom;Idioma/Cos;la_llengua_catalana.mp3
cat_esp_281;CAT: Un {{c1::objecte}} estrany.<br>ESP: Un {{c2::objeto}} extraño.;[sound:un_objecte_estrany.mp3];Un objecte estrany.;Un objeto extraño.;objecte;nom;Objectes;un_objecte_estrany.mp3
cat_esp_282;CAT: La {{c1::situació}} és complexa.<br>ESP: La {{c2::situación}} es compleja.;[sound:la_situacio_es_complexa.mp3];La situació és complexa.;La situación es compleja.;situació;nom;Abstracte/Situacions;la_situacio_es_complexa.mp3
cat_esp_283;CAT: Una {{c1::relació}} difícil.<br>ESP: Una {{c2::relación}} difícil.;[sound:una_relacio_dificil.mp3];Una relació difícil.;Una relación difícil.;relació;nom;Relacions/Abstracte;una_relacio_dificil.mp3
cat_esp_284;CAT: El {{c1::poble}} està de festa.<br>ESP: El {{c2::pueblo}} está de fiesta.;[sound:el_poble_esta_de_festa.mp3];El poble està de festa.;El pueblo está de fiesta.;poble;nom;Llocs/Gent;el_poble_esta_de_festa.mp3
cat_esp_285;CAT: La {{c1::regió}} del Penedès.<br>ESP: La {{c2::región}} del Penedès.;[sound:la_regio_del_penedes.mp3];La regió del Penedès.;La región del Penedès.;regió;nom;Llocs;la_regio_del_penedes.mp3
cat_esp_286;CAT: Un {{c1::moviment}} ràpid.<br>ESP: Un {{c2::movimiento}} rápido.;[sound:un_moviment_rapid.mp3];Un moviment ràpid.;Un movimiento rápido.;moviment;nom;Accions/Física;un_moviment_rapid.mp3
cat_esp_287;CAT: La {{c1::cultura}} popular.<br>ESP: La {{c2::cultura}} popular.;[sound:la_cultura_popular.mp3];La cultura popular.;La cultura popular.;cultura;nom;Cultura/Societat;la_cultura_popular.mp3
cat_esp_288;CAT: L'{{c1::educació}} és clau.<br>ESP: La {{c2::educación}} es clave.;[sound:l_educacio_es_clau.mp3];L'educació és clau.;La educación es clave.;educació;nom;Educació/Societat;l_educacio_es_clau.mp3
cat_esp_289;CAT: La {{c1::salut}} és important.<br>ESP: La {{c2::salud}} es importante.;[sound:la_salut_es_important.mp3];La salut és important.;La salud es importante.;salut;nom;Salut;la_salut_es_important.mp3
cat_esp_290;CAT: El {{c1::mercat}} central.<br>ESP: El {{c2::mercado}} central.;[sound:el_mercat_central.mp3];El mercat central.;El mercado central.;mercat;nom;Llocs/Economia;el_mercat_central.mp3
cat_esp_291;CAT: La {{c1::qualitat}} del producte.<br>ESP: La {{c2::calidad}} del producto.;[sound:la_qualitat_del_producte.mp3];La qualitat del producte.;La calidad del producto.;qualitat;nom;Qualitats/Abstracte;la_qualitat_del_producte.mp3
cat_esp_292;CAT: Llegeix aquest {{c1::article}}.<br>ESP: Lee este {{c2::artículo}}.;[sound:llegeix_aquest_article.mp3];Llegeix aquest article.;Lee este artículo.;article;nom;Textos/Objectes;llegeix_aquest_article.mp3
cat_esp_293;CAT: Una {{c1::secció}} del diari.<br>ESP: Una {{c2::sección}} del periódico.;[sound:una_seccio_del_diari.mp3];Una secció del diari.;Una sección del periódico.;secció;nom;Parts/Organització;una_seccio_del_diari.mp3
cat_esp_294;CAT: L'{{c1::origen}} del problema.<br>ESP: El {{c2::origen}} del problema.;[sound:l_origen_del_problema.mp3];L'origen del problema.;El origen del problema.;origen;nom;Abstracte/Temps;l_origen_del_problema.mp3
cat_esp_295;CAT: Una {{c1::espècie}} rara.<br>ESP: Una {{c2::especie}} rara.;[sound:una_especie_rara.mp3];Una espècie rara.;Una especie rara.;espècie;nom;Natura/Biologia;una_especie_rara.mp3
cat_esp_296;CAT: El {{c1::període}} de vacances.<br>ESP: El {{c2::periodo}} de vacaciones.;[sound:el_periode_de_vacances.mp3];El període de vacances.;El periodo de vacaciones.;període;nom;Temps;el_periode_de_vacances.mp3
cat_esp_297;CAT: Un {{c1::resultat}} positiu.<br>ESP: Un {{c2::resultado}} positivo.;[sound:un_resultat_positiu.mp3];Un resultat positiu.;Un resultado positivo.;resultat;nom;Resultats/Abstracte;un_resultat_positiu.mp3
cat_esp_298;CAT: El {{c1::sistema}} funciona bé.<br>ESP: El {{c2::sistema}} funciona bien.;[sound:el_sistema_funciona_be.mp3];El sistema funciona bé.;El sistema funciona bien.;sistema;nom;Abstracte/Organització;el_sistema_funciona_be.mp3
cat_esp_299;CAT: La {{c1::llista}} de la compra.<br>ESP: La {{c2::lista}} de la compra.;[sound:la_llista_de_la_compra.mp3];La llista de la compra.;La lista de la compra.;llista;nom;Objectes/Organització;la_llista_de_la_compra.mp3
cat_esp_300;CAT: Una {{c1::decisió}} important.<br>ESP: Una {{c2::decisión}} importante.;[sound:una_decisio_important.mp3];Una decisió important.;Una decisión importante.;decisió;nom;Accions/Abstracte;una_decisio_important.mp3
